0,8,24,1,0.5
0,39,30,1,0.5
0,36,,2,1
0,17,,3,0.571429
0,30,35,3,0.428571
0,8,12,4,1
0,,,5,0.5
0,,,5,0.5
0,20,,6,1
0,,,7,0.4
0,30,27,7,0.6
0,,,8,1
0,39,,9,1
0,35,,10,0.571429
0,17,8,10,0.428571
0,,,11,0.333333
0,17,,11,0.666667
0,,,12,0.5
0,,,12,0.5
0,,,13,1
0,37,8,14,1
0,28,39,15,1
0,,,16,1
0,18,6,17,0.428571
0,5,,17,0.571429
0,1,,18,0.571429
0,22,26,18,0.428571
0,,,19,1
0,,,20,0.5
0,,,20,0.5
0,,,21,0.5
0,,,21,0.5
0,33,32,22,1
0,,,23,1
0,27,,24,0.5
0,19,,24,0.5
0,24,,25,1
0,1,,26,0.5
0,15,,26,0.5
0,12,36,27,1
0,17,39,28,0.428571
0,20,,28,0.571429
0,,,29,0.4
0,17,36,29,0.6
0,,,30,1
0,30,,31,0.571429
0,8,6,31,0.428571
0,,,32,0.5
0,,,32,0.5
0,,,33,0.333333
0,13,,33,0.666667
0,,,34,1
0,11,32,35,0.5
0,6,17,35,0.5
0,22,39,36,0.5
0,35,5,36,0.5
0,17,20,37,0.428571
0,5,,37,0.571429
0,14,20,38,0.5
0,37,28,38,0.5
0,,,39,0.4
0,22,8,39,0.6
1,,,0,1
1,5,,2,1
1,34,21,3,1
1,36,,4,0.571429
1,20,33,4,0.428571
1,,,5,1
1,19,32,6,1
1,,,7,1
1,,,8,1
1,,,9,0.5
1,,,9,0.5
1,4,,10,1
1,35,39,11,1
1,,,12,0.5
1,,,12,0.5
1,,,13,0.333333
1,33,,13,0.666667
1,30,8,14,0.6
1,,,14,0.4
1,,,15,1
1,17,24,16,1
1,28,5,17,1
1,6,,18,0.571429
1,0,37,18,0.428571
1,,,19,1
1,6,,20,1
1,,,21,0.4
1,39,24,21,0.6
1,25,,22,1
1,19,0,23,0.428571
1,36,,23,0.571429
1,4,20,24,1
1,13,28,25,0.6
1,,,25,0.4
1,4,,26,1
1,21,,27,1
1,,,28,1
1,37,,29,1
1,27,,30,0.666667
1,,,30,0.333333
1,,,31,0.5
1,,,31,0.5
1,,,32,1
1,,,33,1
1,,,34,1
1,28,,35,0.666667
1,,,35,0.333333
1,,,36,0.4
1,9,31,36,0.6
1,5,,37,0.5
1,30,,37,0.5
1,17,0,38,0.428571
1,37,,38,0.571429
1,29,18,39,0.5
1,6,15,39,0.5
2,31,,0,1
2,35,10,1,0.6
2,,,1,0.4
2,36,,3,0.666667
2,,,3,0.333333
2,27,5,4,0.6
2,,,4,0.4
2,30,,5,0.571429
2,10,13,5,0.428571
2,,,6,1
2,30,5,7,1
2,9,,8,0.666667
2,,,8,0.333333
2,20,0,9,0.428571
2,37,,9,0.571429
2,25,,10,1
2,,,11,0.333333
2,34,,11,0.666667
2,,,12,1
2,8,,13,1
2,17,37,14,1
2,,,15,0.5
2,,,15,0.5
2,,,16,0.4
2,27,23,16,0.6
2,,,17,1
2,8,,18,1
2,,,19,0.5
2,,,19,0.5
2,17,19,20,1
2,13,,21,1
2,,,22,1
2,34,22,23,0.6
2,,,23,0.4
2,5,,24,0.571429
2,39,34,24,0.428571
2,1,,25,0.666667
2,,,25,0.333333
2,,,26,1
2,17,18,27,1
2,1,37,28,1
2,,,29,0.5
2,,,29,0.5
2,1,23,30,0.428571
2,12,,30,0.571429
2,1,,31,1
2,,,32,0.4
2,8,33,32,0.6
2,10,,33,1
2,28,,34,1
2,0,5,35,0.428571
2,12,,35,0.571429
2,11,,36,1
2,,,37,0.333333
2,8,,37,0.666667
2,,,38,1
2,29,8,39,1
3,28,,0,0.5
3,30,,0,0.5
3,12,20,1,1
