0 2676 2916 1493 2668 2402 2906 1651 1625 1282 2565 1314 1745 2965 1374 1445 1445 2876 2145 1216 1111 1582 2893 1949 1555 2803 1093 1148 1713 1637 1912 1916 2916 2133 1123 1116 1627 1573 1891 2149 
2287 0 1055 2636 2862 2593 2896 1101 1581 2845 2806 2894 1058 1524 2125 1693 2235 2616 1710 2960 2979 1569 2564 2852 2354 2733 1614 1046 1125 2678 1848 1186 1997 2552 2318 1374 1851 1128 1952 2594 
1217 1443 0 1600 1886 1738 2641 2725 1783 2912 2489 2541 2952 1130 2606 1271 2223 2721 1515 1920 1399 1081 1117 1044 2690 2948 1355 2704 1930 1386 1571 2594 2706 2062 2097 2016 2254 2273 1360 1497 
2555 2954 2834 0 1852 2676 1506 1030 1203 1087 1198 2851 2612 1568 1879 2020 2958 2481 1283 2837 2988 2728 1724 1635 2807 1803 1769 1338 1673 1298 1275 1499 1525 2315 1491 2477 2491 2810 1151 1644 
1408 1578 2273 2512 0 2550 1047 2820 2686 1635 1279 2101 1014 1396 1521 1856 1803 1629 2571 2443 1233 2431 2768 1751 1251 1493 2191 2081 1728 2755 2392 2951 1304 1360 1956 2922 1568 1781 2906 2585 
1762 2793 2633 2658 1895 0 1470 2699 2723 1785 2716 2222 2955 2142 1850 2032 1653 1348 2089 1819 1568 1382 2662 2278 1076 1465 2614 1580 1896 1359 2733 2089 1010 2250 1184 1698 2662 2675 1597 1614 
1233 2167 1986 1452 1702 2762 0 1266 2253 1946 1769 1245 2758 1539 2386 2268 2496 2123 1426 2259 2178 1401 1277 1710 2856 2712 2941 1739 1523 2249 1561 2259 1255 1874 1846 1417 1378 1614 1413 1329 
1598 1822 2412 2112 2964 2062 2037 0 1908 2112 2095 2362 2885 1677 2851 1686 2025 1292 1213 1541 2884 1234 1983 1375 1494 2942 2674 1472 2122 1552 1179 2349 1161 2904 2386 1718 2211 1960 2725 1113 
1513 1256 1879 1121 1552 2044 2754 1080 0 2724 2358 1570 2575 2146 1841 1729 1818 1354 1069 2752 2734 2581 1402 1888 1347 2018 2737 2858 2876 2502 1230 2886 1270 2420 2582 2688 2441 1031 2549 2859 
2499 1540 1179 2467 1781 2797 2560 1014 2035 0 2676 2291 1161 2746 2585 2930 1249 2792 1724 2649 1340 1162 2147 2468 1732 1068 2569 2534 1462 2262 1960 1790 2827 1947 2899 2795 2112 2788 2234 1988 
2315 2436 2314 1899 1477 1212 2324 2059 2697 2624 0 1991 1674 2360 2408 1095 1983 1434 1842 2137 1408 2191 1362 2881 2253 2066 2306 2314 1447 1821 1952 2680 1151 2514 1361 2483 2810 2637 2942 1949 
2182 1481 2067 2267 2652 1608 2743 2295 1865 1439 1161 0 2116 2055 2492 1780 2178 1540 1490 2192 1856 2791 2959 2321 1009 2057 1988 2425 2181 2549 1984 1170 2338 2838 2038 2553 2178 1541 2753 2301 
2241 2291 1131 2265 1754 2633 2285 2543 1217 2276 2404 1260 0 2701 1253 2487 2403 2705 2356 1750 1534 1362 2334 1194 2784 2144 2796 2096 2128 1498 1260 1015 2031 2514 2036 2018 1873 2690 2586 2475 
1154 2388 2966 1067 1193 2723 1563 2493 2519 2481 1071 2788 2234 0 1026 2754 2658 2569 2565 1008 2794 1130 2427 1493 2662 1988 2853 2704 2280 1870 1179 2231 2352 1489 1582 2686 2758 1764 2829 1865 
1360 2032 1882 1428 2726 1030 1615 2398 1143 1381 1223 2239 1015 2397 0 1114 2945 1182 2795 2638 2961 1661 1735 2612 1303 1152 1129 1229 1697 1849 2897 2711 2555 1212 1340 1033 2272 2000 2120 2699 
2639 2322 1237 1333 2378 1293 2002 2223 1224 1493 2530 1382 2648 2110 1027 0 2379 2045 2672 1009 1004 1281 1856 2782 2493 2818 1744 2405 1828 1570 1120 1243 2984 1070 2009 2400 2864 2524 2793 1146 
2273 2478 2940 1596 2529 2602 1450 2840 2348 2499 1581 1211 1778 1143 2530 2706 0 1221 2697 2603 2371 2982 1569 1539 2872 1081 1968 1298 2656 2259 1734 2252 1004 1527 2577 2126 2403 2862 1490 1920 
2069 1165 2379 2177 2232 1396 2567 1558 1238 1426 2160 1409 1131 2767 1948 1959 2260 0 2085 1959 2320 1379 2556 1236 2404 1019 2297 2024 2842 2635 2928 1320 1118 2322 2146 2274 2182 2606 1361 2322 
2968 1911 1817 1675 1320 2279 2473 2548 2400 1006 2980 2704 2314 2065 1441 1048 2698 1639 0 1999 1800 2144 1096 2352 1750 2349 2000 1050 2394 2986 2376 2220 2833 2509 1372 1179 2196 2597 2896 1062 
2474 2465 2767 2248 1234 2454 2899 2366 1031 1104 2433 2262 2352 2882 2063 1802 1398 2620 1315 0 1400 2249 1028 1801 1921 2547 2849 1520 2619 2933 2164 1062 1310 1864 2192 2970 2808 1238 1507 2086 
1642 1206 1603 1740 1272 2656 2450 1478 2620 2184 1222 1902 2976 1678 1225 1721 1749 2165 1068 1296 0 2253 1893 2573 2271 1537 1227 1566 2325 2446 2683 1488 1281 2787 2594 1155 2920 1532 1489 1414 
1385 1417 2873 1388 2285 1501 2050 1492 1881 2167 2405 1845 1129 2696 1335 2238 1535 2685 2864 2194 1480 0 2824 1482 2643 2894 2113 2539 1372 2081 2149 1973 2016 2524 1940 2356 1385 1268 1283 1980 
1835 2159 1562 2878 2985 1528 1812 2440 2574 2728 2800 1201 2699 1741 1074 2342 2408 2700 1873 1280 2331 2877 0 2349 2739 1900 1623 2287 2768 1430 2581 2065 1009 1515 2577 1460 1120 1153 2675 2619 
2141 2304 1659 1978 2965 1452 2675 2577 1104 1803 2581 2494 1341 2730 1561 1808 1305 1539 1911 2603 1628 2069 2178 0 1663 1722 2242 2755 2865 2954 2998 1171 2646 2052 1233 2568 2517 1170 2034 1722 
2704 2167 2879 2776 1520 2077 2813 1515 2062 2990 1561 1654 2351 2977 1204 2198 2154 1049 1953 1195 2750 2239 2357 1870 0 2587 1973 1449 1115 2932 1283 2818 1891 2216 2625 1082 2041 1054 2780 2725 
1442 1595 2523 2708 1893 1415 1391 2852 2521 2160 1887 1044 2291 1471 2292 1190 1296 2018 1651 1570 1161 1422 1774 1921 1865 0 1021 1820 2259 1539 2013 2096 2794 1526 1554 1167 1490 2158 1329 1405 
