0 1463 1722 2088 1667 2532 2271 1097 1471 2443 1780 1361 2527 2435 2159 1926 2283 1877 1283 2422 2505 1011 1752 2102 2012 1081 1942 2055 1254 1022 1984 1622 2622 2571 2790 2656 2279 2855 2888 2591 2784 2140 1214 2418 2405 2791 2584 2458 2982 2455 
2504 0 1853 1103 2300 2947 2512 2053 2648 1852 2267 2748 1346 2527 1832 1524 1392 2852 2529 1908 1545 2285 1708 2816 2803 1381 2169 2043 2887 2026 1507 1489 2467 2107 1998 2092 1029 2483 2758 2858 1694 2838 2527 2519 2864 1947 1532 2964 1188 2327 
1576 2575 0 2908 2703 1127 1929 1269 2239 2106 1699 1273 1440 2369 1878 1796 2011 1168 2883 2068 1520 2643 1026 1991 1871 2821 2554 2227 2470 2898 2651 2722 1527 2571 2613 1508 2377 2863 2287 2204 1785 2854 1040 1107 1492 2840 2127 1894 2145 1974 
2890 2459 2868 0 2465 1241 1308 1368 1354 1531 2703 1477 2176 1893 1856 2531 1724 1873 1203 1309 1845 2052 2180 2510 1309 1938 2104 2290 1668 1042 1326 2559 1587 1834 2513 2360 1454 1811 1202 2893 1496 2995 1753 2873 2014 1730 1271 2740 1721 2485 
1204 1428 2029 1427 0 1397 2046 2362 2681 1275 2539 1670 1873 1736 1419 2928 1398 2683 2392 1605 2587 1690 2299 2062 1126 1741 2305 2449 1607 1365 2647 2458 1401 2493 2958 1252 2982 2114 1852 2798 2794 1774 1620 2857 1950 1902 2589 2321 2091 2527 
2507 1611 1014 2667 1718 0 2352 2390 2352 2297 1959 1887 2212 2518 2507 1568 2360 2942 2400 1619 1031 1531 1633 2447 2847 2644 2979 1004 1822 1855 1197 1516 2034 2172 2753 1086 1416 1577 2245 2307 2464 2083 1588 1809 2535 2225 1618 1829 1986 2373 
2136 2718 2740 1036 2942 2364 0 1254 1152 2188 2187 2240 1873 1427 1200 2031 2560 2883 1590 1886 2674 1380 2897 2283 1740 1093 2101 2720 2328 1374 1443 1429 1454 1358 1682 1647 1844 2615 2201 1723 1712 2719 1008 2815 2129 2325 1115 2416 1273 1503 
2399 1677 1301 2610 2258 1131 2981 0 2776 2321 2425 2203 1068 1666 1185 2668 2492 2570 2847 1015 1039 1013 2110 2373 2367 1772 1076 1490 1112 2486 1180 2988 1744 1604 1581 2129 2653 2511 2074 2813 1880 2269 2046 1417 2767 2408 2389 2730 1582 2046 
2572 1015 1525 1865 2524 1548 1321 1070 0 2773 1531 1176 2392 2344 2389 1371 2063 2931 1626 1244 1497 1572 1698 2244 1281 2334 1796 2310 2632 2859 2953 2506 1750 2918 1667 2503 2382 1849 1665 2414 1284 1566 2244 2699 1559 1585 2356 2100 1020 2723 
2585 2123 1146 2896 1697 1305 2325 1880 2441 0 2118 1140 1452 2895 1591 2763 1546 2183 2066 1199 1703 2532 2414 1555 2968 2140 1052 1628 2705 1516 2282 2479 1322 1887 1427 2679 1397 1237 2818 2535 1761 1905 2457 1867 2384 2899 1766 2314 2834 2751 
2548 1955 2533 2801 2471 2997 2949 1922 1525 2664 0 1092 2616 1119 1791 2047 1968 2983 2845 1519 1930 1253 1033 2681 1920 2762 2103 1976 1971 2556 2323 2882 2664 1792 2222 1506 1977 1801 1132 1525 1662 2811 1645 1996 2993 2337 2629 2472 1106 2798 
1581 2305 1350 2264 2297 2478 2707 1125 1433 1079 1728 0 2036 1906 2385 1729 1167 1340 2340 1313 2420 1296 1559 2798 2402 1963 2872 2854 1063 2029 1027 1678 1044 2259 2164 1035 2214 1780 1314 1981 2958 2418 2689 1338 2434 1829 1903 1189 2553 2122 
1032 2126 2245 2201 2638 2187 2214 2257 2189 2892 2822 1203 0 2666 2532 1833 2010 1484 1534 1919 2602 1921 2142 1108 2660 2245 2212 2575 2329 2996 2577 1780 1495 2164 1316 1923 1885 2081 2491 2736 2000 1110 2052 2406 2149 1290 2583 2238 1436 2701 
1264 2218 2696 2158 2904 1600 1121 1273 2328 1930 1916 2862 1219 0 1116 2227 2959 2863 1105 1798 1024 2685 1422 2060 1511 2722 1564 2407 2352 1340 2853 2636 1348 2740 2159 2297 2933 1950 1108 2528 1324 1747 1341 1276 1771 1277 2621 1388 1840 1708 
1777 1628 2038 2586 2424 1652 2321 1342 2106 1443 2786 2170 2066 1877 0 1367 1963 1413 1564 1812 2912 2219 1320 1614 2624 1177 1623 1599 2603 2010 2354 1864 2672 1013 2285 1295 1386 2466 1215 2011 2668 2091 2707 2266 2414 2153 2380 2370 1373 2349 
2493 1059 2745 1076 1001 1434 2332 2459 2137 2127 2522 2317 2583 2526 2650 0 2144 2963 2429 1108 1408 2666 1925 2160 2803 2351 1160 1948 1267 2874 2147 1277 1621 2258 2256 1366 1188 1412 1440 1702 1825 1640 2148 2405 1782 1013 2842 1467 1552 1700 
1642 2989 1473 1465 2462 2419 2280 1449 2498 1139 1395 1325 2038 1223 1181 1904 0 2907 2436 1102 2590 1012 1616 2694 2841 2499 2189 2494 1946 1426 2418 2193 1381 1253 1629 2138 1674 1021 2961 2327 2457 1582 2258 2801 1225 1453 2719 2780 1456 1042 
1677 1997 2360 1541 2065 2940 1737 1808 1792 2846 2700 2193 2590 1890 2226 2687 2248 0 1786 1552 1781 1290 2644 2265 2462 2467 2713 2165 1201 1533 1386 2114 2572 1357 1604 2268 2798 2762 2694 1450 1172 2523 2090 2320 2136 1013 1776 1826 1656 2299 
2771 1338 1336 1615 2399 1695 1169 1546 1143 2440 2083 2794 2773 2640 2326 2814 1085 2169 0 2848 2671 1779 1120 1795 1446 2923 2893 2955 1329 2530 2889 1547 1440 1436 1849 2479 2077 1270 1886 1332 2701 1752 2655 2301 1364 1225 2639 1976 1101 2096 
1076 2415 1034 2688 2449 1047 1171 2922 1986 2681 2104 2769 1429 1428 1480 1944 2227 1492 2877 0 1538 1961 2447 2389 1608 2903 1458 1603 2294 2342 1189 1748 1880 1671 2718 2979 1847 2955 2822 2588 2264 1840 1019 1251 1341 2773 2337 1256 1719 1695 
1173 1231 2316 1283 1078 2712 1702 2268 2138 2121 2903 1317 2643 1254 2868 1269 1359 2641 1122 2452 0 1987 1136 2468 2406 2805 1312 2662 2080 2760 2066 2207 1388 2521 1308 2137 1995 1383 2847 2173 2794 1996 2189 2851 2344 1410 1601 2574 2365 2713 
2153 2068 2193 1053 2518 2933 2660 1098 1225 1678 2280 1725 2975 1756 1541 2464 2938 2626 2135 2968 2242 0 2177 2112 1179 2389 2609 1765 2693 2212 2720 1404 1932 1813 1242 2524 1020 1610 2929 1486 1985 1329 1619 1067 1814 2896 1666 1410 2674 2999 
1653 2818 2392 2657 2723 1478 1399 2406 2078 2152 1899 2085 2436 2413 1602 1350 1731 1329 1965 1921 2647 1638 0 2888 2767 1022 1331 2572 1259 2886 2319 2717 1434 2880 1248 1814 2183 1383 2446 1151 2475 1330 1587 2360 2602 1777 1081 1869 2576 2251 
2932 1052 2873 2565 1237 1693 2498 1066 1540 2121 1092 1217 2110 2083 2607 1126 2783 2737 1917 2120 2122 1093 1206 0 1022 1362 1145 1230 2941 2910 2220 2526 2762 1622 1361 2588 2955 2515 2956 1513 2727 1348 2594 2802 1163 1173 2186 1949 1442 2784 
2785 1026 1897 2265 2349 1722 2614 1267 2645 1840 2371 1489 1789 2503 2001 2591 2691 2470 2175 2992 1243 2216 1224 1572 0 2025 1157 1813 2969 2913 2967 2776 1695 1123 1531 1183 1277 1574 1639 2867 2308 2136 2801 1467 1123 1481 2656 1315 2155 2217 
1414 1867 2481 1887 1006 1920 2569 1750 2191 2537 1547 2762 2524 1227 2105 1452 2576 2540 1993 2954 1957 1783 2177 2252 1318 0 2266 1526 2509 2985 1765 1407 2138 2455 2567 1158 2044 1595 2802 2870 1220 1511 2205 2228 2279 2048 2519 1060 1880 2037 
1008 1873 2545 2114 2043 1741 2962 2242 2298 1580 1952 2149 1746 1725 2322 2560 1783 2177 2278 1675 2049 2236 1407 2624 2396 1449 0 1447 2919 2143 1244 2191 2233 2557 1726 1084 1305 2237 2349 2214 1977 1302 2773 1561 2527 2114 1456 2538 1011 2717 
2079 2113 1865 1955 1868 2354 1635 2342 2888 1629 2525 1169 1639 2194 2964 2313 2063 1318 1061 2557 1890 2686 1182 2261 1081 1799 2746 0 2988 2790 1176 2003 2104 1370 1269 2434 1642 2468 1577 1116 2412 2322 2459 1931 2880 1268 2174 2283 1765 2924 
1642 2061 1844 1327 1426 2018 1231 2805 2956 2313 1353 1900 2788 1664 2181 2174 2211 1265 2844 1933 1290 1115 2122 1775 2321 2666 1307 1806 0 1681 1026 2727 1621 1902 2757 2085 1450 2967 1171 1500 2879 1547 1111 1788 2386 2703 1005 1098 1276 2096 
2030 1604 2808 1628 2338 2908 1138 2064 2715 1436 1916 2408 2244 1877 1962 2238 1642 1865 1795 1289 2959 1635 2891 1192 2949 2105 2006 2393 1252 0 1137 2367 1514 1946 2332 1266 1989 1967 2459 1937 2859 1585 2452 2562 2942 1033 2396 1648 2409 1416 
2961 1699 2692 2942 2357 2781 2679 2908 2242 1947 2454 1152 1687 2908 2673 1386 1804 2195 2768 2650 2758 1434 2692 1084 2038 2422 2873 2982 2703 2070 0 1167 1504 2535 1759 1268 2121 2004 1822 2867 1932 1957 2355 2929 1563 2776 1347 2726 2916 2892 
1009 1684 1794 1721 1133 2217 2434 2758 1186 2332 1616 2146 1830 1020 1308 2268 1319 2483 1067 2900 1908 2570 1487 2822 1632 2907 1317 1790 2398 1697 2963 0 1606 1136 2161 2022 1556 2554 2589 1957 1307 1323 2787 1660 2034 1941 2499 2573 1699 2480 
1703 1442 2979 2960 1854 1095 2596 1064 2598 2549 1886 1331 1469 2239 2708 1009 2417 2695 1748 1864 2930 2064 2296 2212 1590 2143 1878 1523 2491 2768 1878 1450 0 1078 1707 1197 2617 2212 1517 1626 1159 1472 2970 1989 1200 1827 1374 2599 1258 1900 
