0 2132 1893 2900 2292 2145 2521 1654 2915 2937 2802 2251 2595 2274 2906 2672 1910 2185 1650 2134 1140 1481 1762 2918 2187 2173 2491 1863 1158 2302 1106 2686 2556 2065 2382 2756 1289 1217 1982 2765 2847 2032 1034 1384 2895 1175 1284 1858 1585 2801 
2182 0 2733 2138 2242 2884 1121 2115 2484 1597 1668 2222 1169 2908 2206 2282 2295 1755 1605 2999 2713 1746 2988 2213 2469 2183 2781 1128 1170 2065 2157 1524 2729 1327 2617 1570 1041 2054 1067 1001 2271 2359 1388 1053 2009 2555 2980 1991 1136 1023 
2488 2384 0 2721 2711 1303 2898 2455 1883 1202 1747 1938 2099 2449 1490 2174 2843 1603 2530 2505 1698 1655 2490 2359 2964 1765 2165 1828 2780 1783 2832 2862 1779 2418 1583 2575 1435 2810 1965 1555 1522 1592 1098 1966 1369 1030 1652 1410 1957 2771 
1592 2760 1533 0 1348 2455 2160 1646 1853 1486 1009 2969 2504 2479 2916 1808 2336 1313 1678 1317 1942 1931 2414 2490 1101 1300 1009 2262 2813 2724 2916 2575 2072 1317 2089 2765 1288 2291 2316 1620 2451 2144 1958 1589 2654 2764 1022 2074 1458 1649 
1786 2885 1310 2967 0 2977 2739 2923 2619 2066 2925 1916 1431 1699 2749 2657 1134 2921 2185 2379 1006 2766 2963 1579 1806 2088 1434 1871 1713 2625 1595 1577 1205 1492 2958 1267 1302 1907 1570 2617 2126 2249 1327 2129 2255 2192 2664 1683 2749 1783 
2826 1228 2413 1759 2259 0 2802 2769 1431 1815 1657 2599 2492 2217 2690 1158 1155 2407 1462 2060 1667 1582 1611 2798 1301 2463 1286 2528 2017 2849 1354 2188 2381 2815 2000 1661 2376 1870 1051 2129 1930 2329 2990 2765 1118 2375 2080 1167 2830 1833 
1224 2957 2767 1248 1949 2549 0 2467 2119 1104 1039 1852 1664 1725 2066 1986 2189 1647 1391 1893 2335 2921 1257 1955 2239 2877 1755 1292 1429 1371 1267 2038 1539 2595 2041 2633 1080 2583 1254 2949 2167 1655 1205 2171 2786 2173 1706 2400 1012 2461 
1827 1072 1481 1316 1642 1218 1978 0 2890 1888 2526 2910 1750 1287 2974 1872 2040 2160 2821 2508 1104 1152 2796 1791 2493 2155 1537 1323 2962 1627 1795 2662 1073 2449 1707 2801 2651 2933 2395 1030 2801 1991 2836 1740 2912 1028 2430 1398 2088 1686 
1228 2524 2705 2232 1952 1907 1866 1656 0 2238 2172 2176 2896 1492 1492 2255 1204 1468 1931 1666 2383 1203 2411 2394 2029 2077 1813 1804 2201 1627 1561 1269 1934 2659 1011 1915 2646 2057 2072 2527 2082 2092 2882 2115 1038 2914 1261 2389 1069 2635 
1334 1243 1432 1620 2414 1952 2202 2621 1376 0 2476 2137 1664 2270 1460 1755 2381 1073 1667 2606 1997 2351 1689 1519 1757 1265 2765 1199 1621 2850 2764 1421 1920 1960 1099 1249 1204 2084 2033 1758 2514 2031 1006 1080 2856 1976 1659 2730 2727 1527 
2104 1694 1421 1854 1534 1930 1695 2242 2782 1219 0 2455 1177 2132 2653 1555 1585 2970 2077 2556 1935 2785 1075 1634 2593 2189 1390 1092 1707 2233 2358 1152 1434 2201 1799 1973 2115 2376 2836 2112 1902 1866 2388 1616 2544 1077 1465 2082 2101 2507 
1853 1910 2233 2769 1658 1664 2747 2708 2776 1607 2515 0 2370 2430 2128 2668 1439 1579 1602 1160 1865 2037 1797 1837 1677 2250 2980 2506 2579 2934 2636 1879 1154 2792 1953 2221 2251 2923 1963 2046 2326 1348 1029 2046 2563 2694 2271 1872 2542 2364 
2838 1709 1479 2365 1143 1514 1591 1410 1511 1126 2502 2529 0 1822 2719 2933 1395 1988 2615 1344 2979 1196 2558 2446 1582 1148 1357 2135 1571 1141 2533 1976 1406 1417 2152 1167 1925 2217 2206 1592 2310 2502 1988 2772 1375 1875 1437 2191 1266 1995 
2348 1082 2000 1683 2233 2044 2023 1198 1826 2681 2016 1158 2540 0 1277 1647 2840 1503 2278 2859 1506 2469 2678 1165 1015 1042 2460 1528 2087 2174 1535 1530 2736 2211 1563 1301 2450 2859 2950 2613 2099 2746 1180 1405 2742 2785 2301 1523 1839 1051 
2403 1554 2728 1699 2971 1202 2110 1628 1425 2031 1899 1529 2436 2900 0 1786 1702 2842 1999 2131 2327 2641 1486 2515 2701 2224 1459 2517 2104 1324 2920 1462 1033 2367 1077 2536 1215 2170 2554 2447 1437 2237 2951 1579 2490 2315 2239 2559 1451 1989 
2387 2739 2674 2621 2780 2257 2947 1307 1085 1979 1007 2079 2272 2513 2534 0 2011 1459 2970 1329 1431 1117 1866 2648 2493 1747 2174 2867 2838 1052 1633 1793 1956 1992 1875 1840 1653 2506 1524 2202 1097 2086 2250 1214 1151 2365 2365 2598 2377 2067 
2006 1348 2566 2263 2773 2920 2814 2471 2144 2223 2447 1599 2340 2840 1071 1760 0 2659 2187 2036 2869 1772 2531 2343 2551 2836 1023 1614 2630 2637 1526 1128 1148 1345 1253 2807 2935 2066 1041 2913 1075 2466 2961 2697 1665 1298 1528 1354 2387 2518 
2268 2404 1893 1075 1652 1436 2893 1175 1407 2245 1968 2881 2456 1745 1863 2653 2228 0 1110 1040 2243 2279 1432 2032 1683 1136 1143 2038 1952 2120 2291 1922 1073 2271 2823 1859 1098 1208 1580 1527 1325 1996 2521 2463 2813 1656 2996 2674 2490 1593 
2870 1354 1442 2644 2745 2787 1390 2289 1459 2539 1395 2288 2365 1036 1345 2047 2636 2547 0 2998 1089 2540 1484 2974 2222 2238 2476 1823 1890 2506 1442 1332 2034 2385 2687 2304 1484 1238 1174 2764 1066 2173 2690 1279 2551 2513 2722 2675 2680 1545 
2442 1513 1411 1858 1980 2564 1395 2138 1293 1896 2698 2730 1298 1210 2727 1763 1449 2418 2150 0 2597 1024 2115 1580 2471 1442 2940 2957 2560 2417 1731 2913 2200 1598 1461 2677 2930 1249 1325 1571 2715 2560 1866 1754 2076 1605 1960 2410 1261 1501 
2425 1564 2193 1082 1585 2591 1786 1493 1117 1507 2756 1081 1319 1574 1037 2181 2129 2784 2032 1189 0 2982 2117 2085 1592 1480 1714 2467 2313 2534 1438 2894 2549 2835 1808 1122 2460 2066 2501 2466 1042 2152 1921 1948 2920 1140 2128 2732 1040 1940 
2569 1263 1191 1007 2290 1834 1447 2538 2100 1545 2211 1144 1144 2038 2688 1273 2906 1040 1543 2653 1624 0 1984 1438 2619 2093 1817 1192 2189 2977 1276 1542 2232 2184 2648 1076 2538 2245 2072 1357 2428 2439 2842 1800 1259 2887 2697 1215 1756 1616 
1432 2711 2417 1395 2868 2174 1855 2952 1149 2992 2579 2902 1095 2207 1592 2653 2344 1760 2814 2502 2471 2420 0 2369 1827 1164 1444 2537 1449 1365 1475 1750 2646 2960 2113 1285 1901 1358 2145 1530 2681 2589 1243 1975 2412 1274 1554 2117 1357 1006 
2451 1092 1309 1748 2113 1145 2077 1259 1808 2544 2558 1832 2074 2867 2323 2821 1019 2519 2695 2687 1401 2457 1375 0 2114 1132 1669 1715 2485 2865 1887 1061 2470 2031 2955 1609 1830 2625 1270 1764 1636 1598 1138 1883 2232 1900 1733 2686 2028 2027 
2321 1539 1378 1972 2810 1306 1602 1160 2388 1032 2418 2462 2046 1883 1689 2167 2024 2613 1575 2038 1831 2390 2246 1790 0 2048 1888 2652 2110 1548 1888 1228 2243 1111 2733 1030 2801 1633 2144 2950 1149 1812 2314 2189 2034 2551 2795 2268 1665 1634 
1904 2370 1650 2642 2255 2485 2756 2111 2365 1536 2225 1852 1494 2643 1448 1838 1125 1573 1795 2040 1762 2533 1482 2225 1277 0 2719 2102 2493 1701 2016 1498 1162 2322 1253 1064 1354 2995 2259 1629 1290 2186 2349 2547 2460 1782 1512 2481 2625 2522 
2379 2279 1535 1405 1311 2489 2601 1237 1445 2444 1885 2108 2760 1781 1867 2725 1330 1666 2447 1908 2572 1425 1152 2159 2153 2341 0 2312 1541 2841 2327 2727 2017 2309 2169 1127 2620 2199 1320 1857 1037 2950 2971 2333 1420 1901 1145 1182 1344 2640 
1159 2682 1893 1032 1497 1535 1664 1266 1156 2487 2845 2618 2880 1867 1032 1458 1590 2238 2362 2006 1723 2353 1482 2848 2701 1082 2309 0 1142 2544 1957 1852 2921 1450 2778 1807 1122 2392 1132 1794 1332 1410 1615 1100 2796 1911 1527 2861 1384 2983 
2060 2944 2638 2487 1044 1106 1733 1344 1825 2602 2754 2619 1909 2325 1098 2592 2565 2763 2748 1063 2714 2781 1622 2121 1065 1239 1002 1252 0 1854 1994 1161 1848 2142 1742 2270 1301 2316 1655 2461 1408 1031 1944 2005 1284 1169 2989 1155 1947 1132 
2821 2788 2639 2115 2262 2137 2490 1545 2064 1159 2246 1364 2938 2141 2455 2966 2452 2703 1740 1926 2257 2265 1499 2606 1028 1164 2492 1447 2002 0 2246 2229 2634 2366 1855 2776 1943 2221 2679 2150 1618 1833 1769 2370 1718 2542 2663 1312 2697 2935 
1517 1515 2561 1371 2293 2507 2316 1010 2786 2664 1933 2464 1951 1176 2222 1363 2158 1883 2450 1158 1644 1463 1380 2484 1934 1966 1052 2425 1810 1928 0 2761 2944 1768 1582 1593 1546 1589 1869 2499 2450 1046 2797 2199 1989 1813 2219 2596 1284 1150 
1970 1897 2691 1822 1843 2942 1494 2437 2162 1935 2873 2550 2478 1161 2049 2856 1700 1224 1316 1081 1713 1645 1654 2240 2903 2707 2947 1671 1165 2688 1892 0 1927 2792 2468 2153 2608 2023 2038 1616 2142 1222 2485 1834 1453 1794 2109 1014 2573 2664 
