0 2006 1282 2106 1969 1813 1397 2060 1953 1194 1075 2943 1783 2099 1156 2658 1101 1561 1203 2486 1998 1996 2777 2620 1489 2073 1323 2716 2415 1184 1316 2165 1548 2550 1035 1895 2727 1201 2900 1719 2106 2919 1815 1602 1596 1312 1937 2705 1906 1425 
1533 0 2438 2960 1403 2276 1818 1632 1142 1718 2850 1807 1430 1838 2561 2002 1272 1687 2339 2594 2260 2305 2138 2867 2876 1527 1024 1789 2909 1012 1859 2087 2961 1797 2435 2841 2387 2410 2021 1785 2637 2770 1022 1035 1533 1611 1602 1161 2311 1866 
1869 1649 0 1625 1401 1156 1259 1016 1227 2577 1825 1487 2228 2315 1094 2317 2217 2032 2559 2224 2796 1046 1579 2998 2051 2603 1540 2391 1490 1625 1523 1004 1847 2881 1736 2870 2359 2763 1767 1585 1095 1705 1860 1777 2167 2038 2486 1689 2564 1127 
2887 1658 2162 0 1161 2182 1807 2004 1272 2173 1245 1919 2707 2968 2607 2645 1091 1517 2226 1930 1283 2784 2283 2881 2877 2922 1966 2014 1272 1072 2329 2698 2207 1004 2655 1042 1643 1982 2319 2462 2758 1166 2458 2949 1404 2599 1003 1218 2802 1744 
1983 2000 2503 2475 0 1259 2956 2571 2110 2830 2392 1764 1737 2349 1312 1350 2673 1729 1125 2227 2796 1553 2773 1255 1563 2274 1008 1969 1220 2409 1084 2899 2451 1569 2107 1661 2425 2088 1993 1656 2815 2859 1508 1150 2067 2715 2963 1034 2347 1585 
1733 1767 1946 2449 2793 0 1324 1463 1988 1319 1967 2295 2260 1788 1056 1157 2880 2860 1934 1996 2008 1012 2120 1070 1672 2000 1949 1141 1120 2297 1826 1244 2271 1958 1856 2314 1830 2644 2005 1817 1105 1570 3000 2006 1568 1636 1739 1207 2482 2678 
2308 1559 1383 2128 2245 1842 0 2671 2344 1302 2450 2289 2980 1313 2153 2005 2723 2924 1598 1931 1223 1954 1400 2446 2216 2276 2846 2954 2592 1267 1500 2676 1935 1197 1561 2012 1849 1383 2770 1441 1198 1094 2454 1268 1078 1544 2904 2353 1576 1645 
2920 1415 1270 1874 2991 1905 2214 0 1749 2308 1234 1444 2146 1022 1985 2457 2831 1366 1636 2420 2664 1426 1570 2492 1211 2669 1428 2421 1424 1910 1469 1335 1320 2329 1914 2745 2542 2304 1616 2754 1354 1017 2367 2139 2738 2840 1953 1410 2326 2209 
1694 2564 1382 2332 1288 1666 1570 1275 0 2317 1750 1531 1330 2977 1557 2281 1494 2978 2675 2661 2183 2500 1445 1160 1986 2853 2725 1050 1072 1820 2110 2226 2426 2270 1260 2990 1667 1551 2052 1920 1852 2537 1731 2359 1177 1622 2163 1007 2548 2820 
1938 2025 1262 1769 1066 2429 2445 2979 1412 0 1937 2180 2566 2241 1882 2528 2435 1987 1587 1647 1251 2541 1589 2098 1991 1273 2442 2929 2732 2677 2861 1660 2805 2583 2274 1112 1899 1434 2756 2975 1177 2467 2186 1412 2214 1366 1723 2523 1846 1656 
