0,112226,112911
1,195542,189206
2,118747,121859
3,145255,148000
4,165848,163018
5,237204,227266
6,151057,157758
7,257814,256583
8,318816,324098
9,148924,149268
10,248863,248399
11,205071,205918
12,246519,238376
13,180904,178014
14,272138,273788
15,121734,130173
16,212554,204188
17,226755,222970
18,312601,314407
19,255643,267949
20,167440,171476
21,177971,186410
22,207417,203003
23,231747,224612
24,124043,130197
25,193428,188503
26,259463,256706
27,181534,184314
28,163458,158535
29,165388,160928
30,101827,94271
31,106259,107265
32,165848,169683
33,120065,121037
34,136479,132286
35,256162,256917
36,248678,246190
37,245591,244852
38,311662,319078
39,305490,304066
40,320676,323762
41,135249,136888
42,321018,312764
43,112434,115283
44,234223,230983
45,125784,133860
46,202717,209233
47,162151,164543
48,144635,144535
49,111629,108352
