0,195565,204687
1,175556,182865
2,278017,277336
3,122794,118413
4,177336,180835
5,271838,269752
6,115203,110249
7,132266,113149
8,147112,151341
9,277478,282433
10,191235,194103
11,297826,294417
12,94835,98932
13,236443,228987
14,204915,205496
15,218315,223603
16,242088,237307
17,124391,119385
18,216494,214987
19,180735,177731
20,240802,244560
21,154607,156527
22,269875,284847
23,99388.8,99733.8
24,240697,250726
25,125544,127076
26,214111,208481
27,232680,231982
28,185203,177792
29,234365,247017
30,196644,192761
31,300118,311085
32,205351,206592
33,274956,272310
34,258338,260077
35,141894,146629
36,262758,261154
37,175615,178006
38,120628,116045
39,121432,123311
40,261554,257681
41,185296,187243
42,198634,198400
43,142604,133523
44,311160,301445
45,230353,215416
46,151049,152193
47,185193,194988
48,105302,102010
49,259081,260055
