0,32,14,1,0.5
0,32,29,1,0.5
0,7,,2,1
0,,,3,1
0,,,4,1
0,14,,5,1
0,,,6,0.5
0,,,6,0.5
0,3,,7,0.571429
0,33,43,7,0.428571
0,45,39,8,0.428571
0,32,,8,0.571429
0,47,39,9,0.428571
0,14,,9,0.571429
0,18,,10,1
0,,,11,1
0,14,,12,1
0,35,,13,1
0,41,25,14,0.428571
0,33,,14,0.571429
0,,,15,1
0,48,,16,1
0,,,17,1
0,44,,18,0.5
0,47,,18,0.5
0,35,6,19,1
0,43,24,20,0.5
0,35,38,20,0.5
0,18,,21,1
0,41,35,22,1
0,40,,23,0.571429
0,45,46,23,0.428571
0,48,43,24,0.5
0,36,7,24,0.5
0,24,,25,1
0,,,26,1
0,,,27,1
0,,,28,0.4
0,40,47,28,0.6
0,12,7,29,1
0,6,3,30,0.428571
0,26,,30,0.571429
0,35,21,31,0.5
0,1,40,31,0.5
0,,,32,1
0,1,28,33,0.5
0,37,40,33,0.5
0,33,,34,0.666667
0,,,34,0.333333
0,,,35,1
0,,,36,1
0,,,37,0.4
0,45,7,37,0.6
0,,,38,0.333333
0,45,,38,0.666667
0,,,39,0.4
0,35,25,39,0.6
0,33,,40,1
0,7,24,41,0.6
0,,,41,0.4
0,,,42,1
0,12,37,43,1
0,21,,44,0.5
0,42,,44,0.5
0,15,,45,0.5
0,3,,45,0.5
0,43,,46,1
0,,,47,1
0,,,48,1
0,,,49,0.5
0,,,49,0.5
1,,,0,1
1,15,28,2,0.6
1,,,2,0.4
1,42,25,3,0.6
1,,,3,0.4
1,2,44,4,0.6
1,,,4,0.4
1,,,5,0.5
1,,,5,0.5
1,48,25,6,1
1,36,,7,1
1,41,2,8,1
1,4,3,9,1
1,28,,10,0.666667
1,,,10,0.333333
1,17,,11,1
1,,,12,1
1,21,39,13,0.5
1,25,32,13,0.5
1,,,14,1
1,3,33,15,0.6
1,,,15,0.4
1,,,16,1
1,,,17,0.4
1,45,25,17,0.6
1,0,,18,1
1,,,19,1
1,3,49,20,1
1,,,21,1
1,,,22,1
1,43,40,23,0.6
1,,,23,0.4
1,,,24,0.333333
1,35,,24,0.666667
1,,,25,1
1,21,,26,0.571429
1,28,24,26,0.428571
1,36,,27,1
1,26,35,28,0.6
1,,,28,0.4
1,,,29,1
1,39,,30,0.5
1,29,,30,0.5
1,40,,31,0.571429
1,47,20,31,0.428571
1,,,32,1
1,,,33,0.4
1,18,3,33,0.6
1,22,45,34,0.5
1,48,35,34,0.5
1,,,35,0.5
1,,,35,0.5
1,15,,36,0.666667
1,,,36,0.333333
1,,,37,1
1,39,23,38,0.6
1,,,38,0.4
1,,,39,1
1,9,,40,0.666667
1,,,40,0.333333
1,,,41,0.5
1,,,41,0.5
1,,,42,1
1,15,25,43,1
1,6,,44,0.5
1,25,,44,0.5
1,14,32,45,1
1,,,46,0.333333
1,28,,46,0.666667
1,36,,47,1
1,,,48,0.5
1,,,48,0.5
1,32,,49,0.666667
1,,,49,0.333333
2,38,7,0,1
