0 2885 1849 1257 2054 1927 1926 1518 1629 1587 2508 2199 1165 2990 1758 1654 1384 2922 1634 1466 1060 2849 2175 1659 1386 2265 2794 2914 2542 1215 1425 1316 1022 1918 2510 2732 1876 1351 2306 1837 
2047 0 1409 2392 2400 1740 2098 1327 1289 2841 2221 2372 2997 1466 1386 1174 2068 1041 2348 1060 2939 2015 2446 1734 2437 1679 2034 1403 1164 1464 2299 2013 2535 1240 1864 1957 2538 1368 1549 2518 
2538 2760 0 1790 2855 1737 1960 2794 1224 2131 1432 2073 1128 2129 2864 2493 1884 2512 2646 2456 2298 1065 2716 1981 1486 1059 1695 1693 1141 2300 1516 2135 1385 2350 2253 2213 2537 1519 1610 2321 
1654 1036 1490 0 2284 1575 1775 2582 1018 2188 1583 1588 1672 1924 1039 2898 2769 1247 1685 1433 1921 1947 2663 1427 1397 2115 2516 1143 1854 2266 2711 2749 1420 1974 2911 2390 1489 2340 1678 1885 
2742 1706 1573 1060 0 1467 2518 2699 2127 1415 1680 1878 1123 1773 1892 2337 2996 2698 1712 2638 2970 1786 2193 2463 1350 1054 1251 1133 1554 1123 1764 2601 1137 2825 2231 1805 1639 1140 2219 1644 
2298 2659 2761 2597 2777 0 2903 2790 2325 1892 2814 2164 2808 1595 1427 1187 2830 1307 2201 1320 1835 2755 2305 1328 1838 2077 2739 1559 2881 1055 1069 1717 2515 2008 2703 1024 2825 1260 2648 2863 
1860 1260 1562 2297 1909 2340 0 1750 2654 1166 1785 2658 1929 2436 2914 2084 1652 1662 1695 1814 2449 1745 2827 2126 1563 1423 1916 2288 2870 2344 2122 1147 2014 2234 2002 2507 2138 2698 2183 2726 
1325 2349 1895 1487 2200 1850 2648 0 1588 2474 1679 2468 1836 1776 1699 1085 1824 1108 2319 1305 2736 2452 1872 2386 2630 1881 1945 1999 1894 2788 1294 1732 1714 1877 1884 2546 2859 2958 2724 1770 
2812 2084 1351 1481 2225 2424 2116 1669 0 2881 2830 2050 2538 2584 1404 2588 2562 1116 2780 2239 1128 2460 2051 1741 2277 1841 2035 1375 1369 1190 2650 1930 1627 2494 2969 2618 1282 1415 2106 2763 
1881 2196 2278 1708 2671 2447 2033 2873 2239 0 1170 1754 2054 2023 1922 2799 2127 2334 1751 2139 1101 1719 1546 2074 2088 1679 1862 2752 2634 2198 1889 2930 2875 2740 1786 1417 2813 1022 1415 1222 
2754 1901 2239 1784 1519 2068 2435 2253 2409 2388 0 1196 1449 2495 1607 2300 1354 2962 2285 1813 1825 2177 2802 1808 2804 2520 1520 2514 2030 1285 2714 2903 2737 2513 2369 1829 1301 2467 2773 2593 
2817 2249 1772 1623 2256 2418 1743 1679 1509 1448 1978 0 2964 1706 2410 1765 1374 2743 2833 2347 2650 2542 1426 2099 1596 1082 2346 2416 2866 2329 2032 1678 1125 2719 2089 1549 2605 2923 1040 2225 
1542 1406 2594 2510 1674 1319 2056 1246 1036 1009 1847 1945 0 1871 1935 1103 1824 2801 1625 1630 1691 2144 2116 2662 1842 2501 1481 2833 1067 1152 1378 1189 1471 2280 1684 2889 2838 2258 2028 1004 
1842 2717 2718 2294 2016 2748 1034 2716 2724 1642 2149 2441 1963 0 1842 1655 2410 1247 2228 2492 2619 1054 2072 1249 2040 2168 1588 1973 1192 2722 2302 2433 1421 1362 1008 2525 2216 1981 1983 1130 
2481 2475 2556 2853 2909 2150 2003 2772 1016 2305 2619 1693 1318 1022 0 2371 1227 2394 1700 2681 2965 1597 1695 1875 2397 1590 2297 1382 2697 1304 2097 1966 2339 1964 1826 2848 1644 1017 2916 1619 
1242 2250 2881 1139 1019 1067 1061 2592 1211 1305 2470 1376 2525 2371 2330 0 2245 1518 1984 2576 1008 2389 1878 2102 1381 2636 1901 1107 1960 1907 2121 1478 1578 2692 2299 2247 1219 2339 1284 1644 
2939 2698 1964 2446 1960 2549 1427 2778 1749 1765 2985 1064 1479 2861 2798 1978 0 1969 1290 1982 2234 2765 2011 1464 2779 1819 1188 1872 2480 1574 1415 1389 1109 1333 1621 2988 2034 2983 2434 2103 
1999 1750 1058 2918 2994 1747 1977 2224 1489 2545 2264 2085 1721 1832 2858 1877 1851 0 1394 2254 1330 2111 2015 2867 1457 1654 1238 2150 2717 1396 2458 1192 2424 1007 1197 1816 1367 1255 2710 1714 
2357 1552 1082 2572 2450 1894 1460 2827 2182 2415 1333 1789 1678 1861 2965 1181 1154 2569 0 1659 1633 2121 1606 2535 2997 1700 1260 1047 1729 2846 1846 2297 1283 1235 2160 2641 2456 2027 2425 2192 
1297 1589 1355 2577 1606 1885 1471 2499 2632 1905 1006 2945 2014 2694 2556 2891 2834 2306 2821 0 1868 2579 1040 1101 1645 1460 2940 2852 1914 1935 1452 2576 1730 1764 1785 1797 1213 1676 1891 2389 
1653 2197 1190 1769 2465 1855 1200 2740 1633 2728 1672 2903 1143 1456 2876 2883 2253 1207 1229 1234 0 2933 2405 2945 2476 1972 2156 1491 1544 1941 2502 1897 1974 2078 1572 2851 1498 1130 1220 1268 
1916 1273 1186 1307 1609 2321 1907 2616 1060 1111 1981 2956 2224 1443 1317 1173 2306 1939 2388 2905 2149 0 1121 2902 2585 2143 1196 2318 1040 1038 1300 2962 2168 2985 1479 1181 1122 1364 2183 1484 
2445 2651 2315 1707 2060 2941 2186 1904 2249 1329 1634 2785 2230 1473 2130 2267 1838 2681 1081 1144 1924 2992 0 1553 1945 1729 1659 1749 2169 2763 1783 1254 2345 1283 1917 1151 1472 2786 1226 1976 
1850 1624 2903 2495 1598 1405 2453 1131 2601 1880 2304 1060 1940 1764 2937 1691 2544 2546 2127 1749 2206 1347 1530 0 2842 1424 1447 1822 1446 2750 2146 1150 1858 2679 2971 1283 2380 2415 2448 2663 
2914 2574 2612 1734 1208 2182 2305 2726 1777 1257 2849 2661 2690 1458 1643 2472 1849 2073 2583 2922 2650 1183 1685 2715 0 1884 1007 2587 1573 2228 1209 2038 1307 2150 2047 1431 2012 2437 2414 2202 
2304 1161 1699 1824 1076 2650 1065 2624 1268 2331 2672 1312 2222 1386 1202 2590 2772 1402 1253 2712 1776 1620 2488 1586 1989 0 2565 2823 2672 1319 2287 1190 2879 2775 1432 2127 2337 1388 2265 2746 
1449 2966 1373 2921 2943 1250 2704 2740 1451 2034 2844 2189 2460 2832 1077 2003 2541 1949 2137 2032 2310 1061 1408 2245 2741 2464 0 1701 1015 1951 2016 2558 1085 2775 2455 2129 2592 2367 2039 2058 
2258 2139 2965 2564 1070 1059 2560 2098 1665 2619 2624 2620 1870 2960 2498 2404 1151 1336 1881 1921 2565 2704 1915 1150 1880 1535 2894 0 2249 2958 1170 2532 2845 1551 1462 2783 2717 1775 2399 2545 
2008 2814 1596 1825 1695 1747 2489 2003 2949 2152 2336 1049 1979 1354 2730 2058 1488 2947 1655 1434 2542 1102 1187 1988 1307 1740 1093 1512 0 1830 1894 2533 1949 2484 2067 2364 2917 1455 2324 2387 
2392 2296 2986 2676 1878 1127 2769 2309 1532 1075 2000 2008 2231 1735 2904 2266 1723 1976 1062 2906 2400 1556 1859 1909 2376 2686 1186 2638 2065 0 2479 2083 1657 2515 1321 2514 1243 2659 1417 1363 
2450 2559 1116 2624 1468 2099 2717 2820 1151 1088 1748 2002 2265 1213 1779 1414 2889 1321 2525 2930 2476 2962 2869 1423 2772 2568 2578 2334 2306 1412 0 2052 1595 1944 2418 2286 2275 2277 2038 2724 
1018 2176 1040 2510 1228 1445 1407 2188 2796 1822 1925 1021 2560 2648 2889 1321 1321 2781 2790 2233 2014 2584 2447 2063 2871 2112 1579 2098 1065 1660 2228 0 1775 2414 2321 1486 1269 2451 2401 2860 
1675 2263 1703 1378 1464 1614 2941 1406 2166 1642 2516 1776 2558 1135 2308 2652 2161 1238 1371 1642 2420 1333 1462 1145 1901 1845 1475 2820 2025 2256 2871 1199 0 2262 2714 1857 2543 1340 1924 2843 
