0 2499 1466 2416 2819 2063 1704 2494 2825 1250 1650 1907 1232 1644 1976 1241 1121 2428 1152 1739 2028 1028 1146 1066 1336 2957 1305 2151 1672 1767 2661 2625 1020 2201 2038 2026 1159 1310 2849 2819 
2303 0 2074 1438 2379 1714 2200 2939 1567 2891 1965 2084 1101 1366 1444 1953 2022 2737 2301 2316 1723 2635 1955 1161 2275 1373 1313 1984 2904 1145 2324 1648 1225 2044 1411 2217 1571 2875 2080 1819 
1638 1097 0 2103 2429 2071 1230 1572 1559 1420 2536 1672 1258 2001 2921 1397 1685 2519 2689 2065 1233 1897 1584 2993 1267 2865 1675 1322 1955 1599 2810 1392 2523 1430 2125 2519 2734 2817 2689 2964 
1784 1993 2558 0 1149 1005 2859 2936 1779 2809 2750 1504 2159 2678 1985 1885 1590 1193 2858 2220 1382 1413 1007 2333 1058 1171 1946 2033 2154 2075 1282 1589 2922 2681 1698 1111 1741 2272 2531 2675 
2950 2576 1591 1874 0 1674 2774 2556 2076 1095 2279 1285 1009 2245 2656 2739 2334 2373 2791 1387 1352 2636 1805 1925 1627 1767 2489 1613 2992 1538 1261 2056 2619 1489 2044 2442 1116 1650 2023 1890 
2889 1535 2209 1004 1974 0 2325 1883 1832 1768 2678 2808 1403 2809 2366 1416 2499 2639 1410 2343 2749 1671 2976 2410 1622 1955 2147 1143 2184 2136 1357 1703 2599 1796 2332 1817 1743 1361 1459 1093 
1640 2887 1931 2294 1611 2068 0 2892 1305 2320 2126 2879 2683 1161 1091 2364 1542 1953 2661 2564 1573 2479 1206 1753 2173 2121 1984 1853 1430 2290 2153 2273 1390 2228 1619 1325 1817 2810 1501 1796 
1818 1431 2683 2113 2986 1364 1801 0 1889 2584 1921 2841 1744 2167 1591 2378 2411 2699 2031 2287 2351 2332 1772 2414 2512 1586 2160 1286 2657 1274 1418 1075 2171 1986 1141 2516 2199 1982 1659 2734 
2942 2715 1561 2768 1548 1024 1607 2802 0 2721 2261 1805 1507 2842 1857 2646 1434 1557 2778 2613 2808 2601 2060 2936 2757 2196 2718 1949 1852 1950 1979 1484 1311 1949 1759 1091 1043 2324 2928 1521 
2252 2915 2090 2573 1619 2546 1777 1222 1125 0 2920 2428 2611 1397 1945 1463 1562 1929 2796 2326 2559 2119 2644 1927 1087 2755 2926 2718 1397 1557 1667 2175 1896 1444 1500 2044 2603 1156 2220 1096 
1132 2468 1864 1948 2864 1888 2515 1689 1674 2014 0 1831 1953 1466 1853 2821 1218 2159 1332 2010 2182 1827 1301 1498 2937 1401 1429 2147 1937 1075 1687 1153 1769 2688 2237 1159 2514 1287 2174 1306 
2299 1773 1659 1505 1279 2058 1501 1058 1792 2295 2797 0 2105 2779 1280 2983 1963 2219 2561 2777 2887 1593 1092 1541 1391 1794 1979 2283 2223 2023 2644 1411 2205 1363 1031 1028 2907 1929 2347 1956 
2121 1476 2569 1613 2910 1329 2872 1021 1752 1237 2477 1358 0 2148 2671 2799 1668 1261 1497 1521 2227 2656 2294 2146 2470 2865 1044 1019 1934 1769 2088 1786 2917 2913 2849 2273 2540 1573 1799 1742 
2222 2186 2242 1855 1158 1731 2360 2650 1855 2936 2575 1516 2544 0 2463 2966 2756 2915 2059 1144 2804 1769 1013 1221 1771 1496 2980 1267 1715 2296 2783 2447 1247 1318 1933 1786 2391 2702 2326 2482 
1231 1011 1097 2515 2504 1108 2399 1026 1703 1325 2531 1498 1499 2126 0 2167 1890 2864 2342 2705 2914 1994 2914 1222 2691 2321 2753 2356 2664 1910 1169 1712 2631 1407 1726 2588 2950 1351 1363 1171 
1544 2417 1408 1499 2925 2576 2151 1228 2781 1216 1745 2362 1569 1516 2655 0 2950 2367 1732 2336 1839 1666 1824 2792 2825 2368 1514 2398 2773 1345 2365 2225 2788 1495 1370 1897 2002 1205 2560 1150 
1353 2162 1777 2037 1999 1304 2957 1632 1647 2656 2904 2796 2343 2973 1565 1697 0 1115 2555 2646 2439 1942 1013 1589 2411 1997 1338 1576 1321 1231 1522 1799 2758 2549 2721 1048 1851 1417 2285 2277 
1617 2255 1344 1754 1134 2762 1774 1738 2930 1708 1353 2033 2835 2191 2145 2145 2097 0 1376 1745 1456 1676 2784 2342 1320 2593 2514 1412 2664 2222 1168 1891 1613 1133 2957 1352 1346 1953 1881 1094 
1423 1508 2985 1075 2266 1908 1745 2125 1987 1421 2140 1112 1189 2402 2981 1746 1854 2401 0 1657 1947 2356 2078 1549 2297 2829 2401 1867 1481 1237 1854 2654 2345 1447 2572 2903 2342 1730 2755 2268 
1811 1136 2867 2276 2364 2479 2936 2981 2892 2894 2557 2026 1120 2717 2897 2268 2455 1005 1229 0 2778 1253 2639 1594 2933 1831 1707 1773 1935 2583 2514 2285 2604 2822 2381 1892 1447 2382 2137 2553 
1128 1870 2031 2792 1778 2129 1877 1511 1033 2053 1870 2152 1592 1691 2228 1550 1079 2781 1818 1614 0 1104 2765 2992 2418 1682 2333 2025 1931 2613 2071 2900 2545 1004 1750 1878 2796 2090 2514 2664 
1034 2789 2454 1595 1111 2126 1947 1166 2506 1140 2508 1418 2496 2791 1728 2249 2881 1741 2656 2358 2217 0 1020 1036 1508 2418 1435 2925 2774 2726 1784 2550 2451 2137 1517 1355 1981 2815 1682 2181 
2660 2595 2406 2538 1911 2390 2524 1631 1476 2589 2651 2059 1429 1930 1792 1906 1524 1435 1422 2903 2892 2850 0 1068 1326 2904 2603 2714 2533 2374 2693 1210 2418 1303 1747 2046 1672 1663 1073 1995 
2201 1195 1109 2038 1436 2454 1752 2423 2865 1144 2729 2029 2335 2771 2823 2571 2232 1064 2926 2174 2573 1638 1022 0 1471 1010 1969 2282 1510 1904 1326 1177 2525 1368 2730 2391 2402 1991 2973 1668 
1371 1022 2756 1187 2434 2016 2911 1860 1370 2826 1142 2684 1602 1578 1041 1393 1663 2709 2272 2741 2358 1207 2146 1936 0 1904 2079 2150 1688 1537 1365 2737 1330 2738 1644 1924 1640 1641 1698 1393 
2783 1591 1935 2780 1299 1303 2159 1192 1410 1942 2704 1405 2447 1195 1748 1149 1929 2978 2469 2875 1076 1641 1750 1291 1674 0 1388 2107 1284 2851 2035 2965 2042 2560 1478 2118 1518 1942 1835 1619 
1094 1955 2400 1403 1836 2482 2736 2065 2121 2437 2570 1228 2005 1296 1543 1622 2647 1150 1999 1446 2485 2653 2685 1553 2737 1726 0 2269 2766 2648 2956 1542 1869 2049 2785 1857 1187 1204 2168 2999 
2273 2038 1131 1988 1673 2666 1892 2576 2291 1291 1944 1380 1290 1077 2268 2603 1093 1973 2111 2211 1253 1847 2980 1306 1946 1749 1957 0 1997 2117 2489 1998 2407 2225 2616 1367 3000 2494 2577 1681 
