0 1762 1745 2083 2006 1300 1667 2802 2882 1057 1805 2356 2293 1771 1498 1517 2127 2125 2968 1464 1667 2775 2085 1788 1789 2804 1816 2812 1989 2084 2771 1614 2365 2144 1189 2683 2730 2541 1061 2017 2815 2277 1521 2225 2936 2822 1544 1855 1883 2688 
2773 0 1969 1879 1416 2333 2634 2667 1324 2626 2497 2705 1455 1489 2776 1407 1740 1031 1482 2699 2603 2714 1740 2837 1657 2384 1499 1257 1475 1401 1033 2018 1551 2814 1826 2385 1087 2101 2329 2201 2372 2255 2067 2657 1183 1550 2946 2695 2730 2016 
2351 2531 0 2081 1372 1210 1640 1196 2505 2397 1101 1194 2623 2507 1909 1440 2037 1101 1259 2594 2964 2978 2210 1460 2217 2565 1789 1159 1830 2415 2690 2058 2763 1118 2661 1352 1385 1365 1069 1294 2597 1998 1105 2363 1094 1940 1354 2573 2354 2785 
1416 2853 1392 0 1371 1316 2602 2827 2961 1672 2274 2559 2795 1433 2476 1932 2056 1632 2479 1690 2472 1197 2747 1736 1613 1005 2948 1611 2712 1229 2679 2968 1326 1219 1281 2935 1352 1593 2957 2231 1537 1487 2460 1831 2569 2092 1149 2686 1765 1877 
2028 1389 2398 1986 0 2323 2017 1082 1227 2509 1961 1669 1830 1030 2271 1914 1645 2777 1879 2970 1242 2303 1649 1121 2419 1678 2525 2773 1705 1081 1037 2834 2666 2056 1252 1141 1982 2801 1962 2197 2706 2889 2070 1377 1919 1217 1844 1705 2804 2597 
1833 1517 1306 1449 1830 0 1550 1464 1980 1275 1284 2543 2643 2060 2886 2915 2674 1270 1511 2648 2652 1705 1880 2344 1172 2979 1181 2739 1446 1486 1840 2470 2921 1657 2425 1382 2415 1171 1050 2090 1781 2073 2727 2357 2455 1681 2979 1600 2204 2091 
1380 1985 1421 1498 2018 1345 0 1252 1655 2816 1816 2601 2687 2364 1357 2040 2965 1894 2554 2271 2506 1907 2766 2285 2074 2001 1985 2628 2695 2560 2228 2922 1734 1246 2992 2812 1550 1104 1870 2814 1090 1943 2895 1856 1065 2008 1413 1339 1174 2795 
1494 2934 1049 1516 1536 1565 2057 0 2862 1938 2384 2978 1527 2462 2339 2897 2948 2177 1516 1976 2296 1193 2702 2759 1507 2672 2539 1094 2815 1130 1085 2468 2058 1324 2411 2479 2488 2297 2668 1571 2754 2671 1346 2092 1001 1003 1210 1073 2688 2460 
2822 1164 2090 2217 2317 1638 2602 1890 0 2501 2297 1106 1245 1677 1592 1051 2257 1910 1464 1150 2666 2896 1763 1948 2460 2285 1208 2869 1680 2062 1093 1903 2896 2720 2251 2596 2370 2548 1964 2515 1980 2172 1333 1116 2217 2931 1502 2682 2029 1418 
2957 2032 1822 2729 2807 1820 1265 1613 2558 0 2199 1648 2865 1117 1171 2417 2186 2109 2610 1913 1223 2137 1174 2636 1090 1065 2476 2523 2758 1291 1724 1699 2738 1923 2510 1953 1895 2736 2448 2941 1277 1802 1429 2730 1437 2387 1182 1985 1498 1460 
1271 2196 2478 2652 1705 2789 2953 1195 2570 1626 0 1887 1821 2095 1293 2229 1351 1419 1686 1613 1386 2618 1792 1168 2685 2146 2821 1013 2100 2624 2693 2653 1291 1160 1821 1564 1153 1354 2656 2969 1961 1111 1233 1635 1092 1445 1729 1784 2671 1654 
1971 2828 1836 1757 1699 2489 2944 2640 2566 2087 2694 0 2409 2962 2695 2656 2067 1046 1907 2292 1012 1225 1868 1291 1296 1885 2954 2262 1744 2076 1548 2919 2078 1209 1831 2024 1408 2515 2558 1660 2204 1737 2598 1436 2050 1443 2156 1307 2182 1265 
2125 2306 2065 2823 1405 1311 2826 2988 1728 2228 2687 1288 0 2099 1257 1079 1595 1233 2905 2296 2265 1945 2130 1851 1187 2875 2872 2293 1703 2181 1903 1113 2847 1497 1856 1432 1735 2039 1358 1068 1668 2165 2958 2417 2730 2742 2986 1865 2024 1230 
1264 1218 1991 2135 1609 1895 2448 1393 2732 2221 2806 2619 2872 0 1353 1609 2981 2617 2959 2693 2453 1725 1670 2744 1736 2717 2903 2370 1365 1801 2861 2581 1935 1551 2456 2431 2475 2201 2296 1468 2049 1913 2501 1518 1537 2778 2137 2511 1415 1731 
2417 1929 1220 2039 1878 1914 1074 2497 1801 2278 2676 1147 1476 2755 0 2597 2020 1014 2392 2924 1280 2683 2881 1490 2771 1824 1884 1784 1579 2709 2566 2401 1421 2135 2039 1277 1399 1390 2516 2222 1944 2958 1658 1573 2728 1280 2096 1079 1624 1348 
2187 2465 1163 2104 2297 2143 2018 2249 2972 2526 1413 2657 2458 2747 2860 0 2238 1383 2436 1174 1733 2251 2326 2993 1258 2830 1202 2777 1199 2476 1424 2808 1649 2770 1682 2288 2681 2785 2137 1528 1645 1167 1553 1132 1732 2491 1578 2274 1134 1021 
1959 1286 1364 1281 1935 2014 1801 1925 2142 1069 2554 1426 1943 1863 2844 2905 0 1442 1564 2508 1738 1203 2902 1985 1304 1402 2936 1036 2569 2163 1081 2413 1329 2406 1894 2038 2226 1469 2941 1470 2915 2380 2436 2659 2011 1846 1148 1378 2681 2904 
1107 2636 2306 2113 2961 2627 2740 1707 1983 2793 1774 1945 2865 1765 2166 2577 1499 0 2545 1535 2894 1368 1010 1205 1397 2412 1553 1175 2863 1997 1686 1592 1524 1685 1203 1358 1454 1578 2013 1262 2844 1580 2336 2524 2446 1905 2245 2444 1494 2636 
2559 1899 2518 2019 1766 2033 2308 1721 1174 1179 2048 2306 1849 1626 1941 2120 1735 1927 0 1562 1703 1744 1045 2850 2710 1704 1846 1181 1879 2696 1136 1381 2931 2605 2303 1981 2837 2600 1980 2640 2782 1624 2809 2934 1793 1759 2784 2122 1577 1745 
1599 2503 2350 2516 2268 2915 2430 2294 1989 1483 2509 1850 1569 1470 2899 2806 2324 2359 2397 0 2862 2315 2165 2935 2122 1758 1505 2795 2844 1113 1067 1018 1899 1896 1739 2980 1521 1090 2658 1428 2522 2582 2389 1510 1278 2815 1836 2934 2851 1019 
1669 2362 1334 1178 1933 2638 1667 2201 1246 1858 1485 1420 2980 2180 2391 2744 2976 1240 2587 2952 0 1743 1083 2149 2245 1475 2313 2453 2430 2376 1558 1088 2532 2858 1357 2984 2523 1010 1026 1918 2833 1742 1218 2949 1515 2282 2051 2031 2283 2731 
2002 1791 2867 2597 2662 1006 1175 1928 2135 1563 2591 1473 1318 2796 2725 2243 2623 2023 1527 2257 1601 0 1247 2307 1859 2273 2045 2733 1336 2895 2124 1587 1694 1193 2096 2631 2531 2825 1662 1153 2120 1716 1936 2377 1041 2087 2748 1828 2614 2484 
2102 1414 1416 1368 1900 1259 2576 1813 1225 1817 1489 2771 1992 2823 2250 2750 1201 1502 1261 1685 2720 1301 0 1401 2198 2042 1211 1475 1930 1797 2794 2113 2146 1996 2299 2335 2469 1900 2785 2864 2305 1459 2158 2666 1934 1066 1707 2321 1232 1101 
2057 2118 2675 2928 2416 2041 1813 1754 1017 1006 2754 1368 1469 1091 2622 2753 1927 2924 2895 1661 1806 2479 1174 0 1249 2028 2866 1468 2498 2642 1397 1248 2334 1906 1570 2432 1753 2755 2472 1533 2094 2436 1501 1059 1873 1873 1618 2566 2537 1690 
1459 1627 1179 2362 1940 1588 2329 2912 2282 1990 1339 2108 2884 2910 2337 1946 2452 1912 2579 2062 1511 2472 2700 2374 0 2741 1320 1542 1078 2183 1932 1885 1383 1836 1014 1126 1407 1103 2566 2401 1061 1169 1582 2427 1330 1935 1864 2267 2513 2290 
2692 1719 1090 2901 1647 1004 1609 1993 1328 1276 1581 2043 2274 1505 1375 2922 2513 2027 2179 1721 2266 2905 2996 2628 2243 0 2200 2854 1505 1957 2100 1504 2331 1979 2750 1255 1598 2563 1309 2203 2397 1104 2992 2693 2323 2190 2897 1029 2816 1483 
2635 2438 1971 2614 2125 2573 1340 2670 1935 1630 2873 1651 1066 2691 2322 2789 2637 2928 2319 1508 2075 1549 1723 1849 2180 1780 0 1099 1232 2681 1937 1665 2022 2440 1657 1485 1378 1060 2206 1899 2647 1609 1836 2894 1200 1600 2021 2357 2541 2779 
