0 103041 103817
1 126538 119740
2 287284 281398
3 110602 103998
4 110938 108999
5 274177 276572
6 271096 268197
7 145169 142915
8 237337 240416
9 111148 117685
10 275748 280251
11 112930 119451
12 161748 169103
13 128263 124313
14 257787 263453
15 257277 253015
16 297606 297434
17 195761 196423
18 140547 142035
19 116852 122059
20 322818 320883
21 244969 243525
22 256927 254092
23 228289 211655
24 181140 176458
25 142158 134985
26 253215 257140
27 125943 129368
28 128083 118922
29 234685 234814
30 102447 101745
31 189387 189940
32 151792 149524
33 201095 205405
34 238073 241866
35 189688 194845
36 188639 188444
37 142972 142164
38 120957 130614
39 321488 326371
40 216719 212047
41 357029 355648
42 216543 212085
43 317058 319068
44 118474 119216
45 180489 175780
46 305268 304381
47 251384 248862
48 263829 274450
49 216528 224364
