0 2534 1459 2373 1992 1695 1260 1393 1734 1154 2185 1101 2440 1854 1179 1518 1083 2464 2479 2442 1763 1500 1709 1683 1971 1206 1061 2541 1960 1405 1722 1113 1539 2506 2884 1687 1546 2929 2375 1740 2365 1487 2498 2370 1035 1590 2944 1020 2037 1308 
1157 0 2567 1037 1740 2156 1205 1870 2131 1765 1446 1113 1946 2564 1048 2279 1641 1528 2409 1444 2428 2273 1835 1873 2520 1880 1073 2571 2241 2752 1455 1823 2022 2947 1052 1141 2583 2692 2682 1731 2468 1057 1235 2221 2549 1613 2463 2598 1802 1263 
1729 1530 0 1603 1923 1993 2164 2211 2567 1971 1298 2039 1278 1466 2321 1321 1055 2096 2122 1410 2301 2603 2627 2438 2362 2408 1589 1338 2300 2807 2634 1698 1300 1594 1771 1944 2247 2637 1023 2185 2047 1063 1843 2487 2734 1001 1063 1886 2479 1843 
2596 2607 2774 0 1906 2236 2689 1980 2946 1791 2059 2976 2334 2362 1948 1973 2488 1080 1663 1150 2020 1721 2631 1376 1403 1853 1057 1915 1505 1684 1643 2475 2255 1031 1252 1601 2707 2960 2067 1821 2548 1357 2510 2069 2217 1316 1365 1034 2743 1904 
1178 1654 2553 1975 0 1924 2995 1787 2525 2850 2131 1767 2547 1104 1831 1538 1123 2768 1712 2632 1568 1310 2140 2724 2492 1170 2663 1246 1239 1688 1048 1872 2437 2233 1303 1944 1352 2315 2894 2775 2268 1482 1531 1021 2885 1650 2048 1216 2718 1643 
1198 1558 1628 1686 2679 0 2587 1822 1244 1713 2578 1251 2861 2227 1978 2579 2473 2368 1007 1883 1090 2792 2233 1203 1835 1844 1385 2317 2186 2671 1334 2384 1688 2286 1982 1796 2876 1345 1665 1726 1973 2893 2496 1965 1046 1323 1372 2869 1033 1966 
1740 1898 2360 2725 1479 1082 0 1074 1061 1399 1074 1797 2478 1898 1923 1579 2790 2308 2060 2425 2122 1934 2985 2610 1570 2230 1108 1650 1847 2067 1102 1208 1352 2671 1253 1535 2836 1409 2600 2791 2933 1642 2173 2083 2577 1012 1450 1552 1962 1368 
2208 2404 1915 1339 1693 2020 2142 0 2784 2738 2393 2423 2760 1002 1980 2593 1548 1724 1626 1172 1891 1580 1267 2273 2844 1545 1907 1256 1567 1664 1708 2243 2087 1980 1447 2498 2488 1743 2221 1145 2538 2290 2632 2931 1741 1714 1699 2193 1941 2232 
2558 2552 1751 1919 2542 1843 2966 2111 0 2991 2708 2076 1351 1836 1461 1108 2532 1582 2698 1226 1534 1867 1683 1665 1309 2945 1148 1661 1688 1319 1519 1975 1456 2739 2226 1637 2130 2493 1599 2656 2325 1387 1834 2158 2517 2466 2700 2689 1269 1413 
2487 1902 2911 1173 2199 2431 2927 1788 2713 0 1679 2606 2422 1972 2143 2571 1196 1903 1928 1063 1579 2728 1939 1732 1079 1879 1799 2608 2534 2813 2857 1108 1688 1549 2411 1213 1045 1301 2781 1050 2198 2807 2432 2647 1856 1192 1090 2217 2482 1128 
2900 2144 1750 1381 1722 1060 2601 2924 1844 1481 0 2593 1833 1367 2944 2435 2734 2352 2833 2347 1498 1182 1968 2002 2556 1180 1648 1834 2906 1274 1212 1611 1040 2777 2250 1027 1343 2773 2784 1717 1560 2148 1754 1634 1122 1090 1280 1869 1850 1300 
1964 2399 2994 2392 1888 1790 2183 1657 1696 2936 2553 0 1482 2846 2219 1207 1434 2970 1630 2212 1801 2584 2127 2581 2831 2625 2009 1246 2169 1977 2494 2851 1361 2522 1170 1684 2636 2959 1076 1787 1669 1812 1960 1011 2173 1877 2702 1808 2149 1409 
2784 1068 1687 1465 2196 1976 1091 2596 2888 1399 2352 2642 0 2642 1597 2641 2440 2509 1446 2425 1449 2427 1500 2610 2041 2974 1366 1093 2471 2766 1236 2526 2788 2007 1900 2258 2735 1102 2191 2543 2313 1622 2043 2484 1545 2739 1303 2837 2876 1733 
1924 1993 1400 1172 2405 2499 2033 2168 1725 2477 1371 1704 1263 0 2323 2776 2676 2501 1066 1038 1234 1564 2765 1256 1851 2156 1761 2136 2094 1545 2854 1022 1996 1086 2907 2645 2482 1306 1582 1432 1891 2583 2221 2130 2467 1358 2680 1776 1059 1873 
2966 2587 2124 2687 1582 2944 1791 2520 2954 1497 2989 2033 2379 2462 0 2371 1845 1636 2254 2891 1704 1704 2285 1573 1272 2407 2280 1192 1488 2069 2951 1542 1184 2061 1763 1332 2811 2737 1240 2924 2589 1202 1289 2137 2403 2687 2945 1559 2582 1395 
2492 1839 2937 1433 2528 2443 1735 2540 1592 2354 2872 1030 1579 2747 2408 0 1169 1231 1691 1592 1738 1737 1612 1173 2695 2238 1164 1556 1171 1706 2299 1087 1609 1936 1322 1958 1146 1744 2511 1295 1939 2140 1912 2607 1260 1707 1667 1744 2317 2674 
1252 2787 2140 1369 1788 2943 2569 1079 2616 2625 2769 1360 1172 2971 2265 2403 0 1117 2663 2770 1200 2384 1510 1180 1451 1425 1884 1003 2885 2176 1226 1018 1592 1773 1246 2184 2143 2538 2261 1578 1729 2848 2853 2200 1542 2164 1662 2830 1395 1199 
2049 1874 2241 2830 2665 2308 2683 1078 1778 2910 2623 1606 1198 1171 2631 2991 1554 0 2368 2096 2212 1278 2779 1253 1985 2345 2505 2532 1456 2447 1341 1094 1198 2760 1189 2514 2561 2296 1998 2809 1491 2197 1178 2530 1962 2285 2503 1768 1333 1699 
1258 2205 1922 1708 1578 1905 1190 2064 2129 2657 1207 2119 2440 1381 1282 1275 2909 1592 0 1766 1248 1433 1501 1275 1346 2379 2882 2886 1458 1914 1411 1533 1879 2862 1307 2680 1421 2529 1084 2768 1220 2578 2653 1266 2525 2357 1220 1564 2147 2342 
2259 1956 1649 1143 1363 1390 1819 2000 1470 2154 1667 1013 2202 2995 2724 2828 1530 2611 2497 0 1259 1906 1700 2434 2429 1652 1248 2621 1154 1732 2719 1071 1826 2212 2309 2481 1805 1960 2640 1766 1694 1338 2212 2539 1391 2423 1031 2996 2315 1932 
2537 2188 1261 1777 1086 1630 1065 1656 1960 2423 2373 2568 1790 1618 2286 1109 2728 1564 2975 2357 0 1839 2989 2989 2676 1318 2086 1946 1650 1245 2926 1016 2711 2900 1106 1078 1148 2019 2364 1235 1090 2381 1368 1910 1646 2995 1398 2400 1073 2560 
1811 2161 2371 1598 1486 2839 2167 1512 2144 1419 1606 1622 2655 2120 1996 2585 2488 2780 2534 2837 2488 0 1167 1802 1016 1553 1924 2031 1154 1577 2734 1726 2982 2140 1373 2103 2951 1793 2047 2105 2202 1727 1539 2076 1039 1735 1212 2924 1780 2582 
2965 1038 1610 1444 2125 1423 1206 1448 2432 1796 1559 1529 2323 1769 1151 1366 1402 1934 2757 1725 2184 1794 0 2344 1426 2949 2833 2472 1744 2635 2890 2693 1165 1596 2283 1979 2498 2035 1698 2121 2013 2616 2635 1794 2039 2175 2905 2949 2021 2343 
1017 2572 2317 2575 2921 2997 1699 2648 2113 1840 1981 1908 2638 2654 1474 2635 1367 2475 2545 1711 1169 2131 2099 0 2054 1965 2108 1889 2013 2944 1438 2071 1447 2877 1225 2760 1268 1397 2931 2722 1825 2011 1463 1073 1538 1223 2996 1992 1870 2827 
2597 1604 1869 2493 2588 1897 1451 2674 1110 1997 1582 2424 2888 2313 1237 1567 1947 2382 1023 1174 2950 1935 2453 2445 0 2782 1389 2479 2236 2763 2781 1092 1018 1533 1495 1114 1778 1989 2146 2102 2747 2191 2732 1665 1621 2857 1240 2335 1485 2726 
2204 1762 2803 2963 2115 1913 2018 2873 1523 1543 2217 1962 1061 2701 1149 1294 1414 1679 1035 2949 2910 1324 2614 2024 2625 0 2834 2490 1519 1523 1662 2510 1718 2072 1878 2108 1543 2579 1772 1137 2248 2281 1576 1666 2940 1616 2272 2915 2846 1860 
2389 1694 1977 1947 1216 1695 1848 1874 2288 1058 1413 2994 1261 2553 1550 1796 1465 1459 1721 2209 2454 1217 1862 1137 2750 1037 0 1942 1380 2704 2583 2527 2541 1421 1809 2207 1193 2008 2863 2936 1123 2781 1155 2705 1878 1872 2809 1372 1639 1694 
2168 1308 2118 2519 2563 2252 1655 1373 1661 1103 2849 1278 1510 1270 1122 2882 2955 2624 2710 1433 2804 1092 1742 1168 2871 1860 1757 0 2240 1206 2830 1946 2364 1345 1568 2190 1896 2732 2264 2357 1890 1304 2049 2662 1828 2650 1123 1129 1389 2629 
2324 1390 2289 2970 1294 2897 2968 1470 2614 1402 1911 2913 2052 1846 1999 2235 2988 2520 2876 2784 1038 2764 2984 2937 1614 2947 2723 1463 0 2166 1177 2309 1514 1153 1414 1342 2039 1449 2677 1335 1583 1080 1914 1673 1154 2415 1146 1134 2165 1045 
2845 1084 1937 2798 2606 1546 2932 2266 1873 2327 2076 2548 1097 2684 1429 1782 1740 1859 1684 1968 1173 1471 1382 2965 1814 1382 2172 2445 2174 0 2909 1724 1976 1329 1596 1875 1953 1659 2963 2783 1651 2262 1143 1900 1298 1861 1649 1761 1806 2927 
1083 2561 1691 1044 1410 1480 2509 2598 1468 1555 1121 2082 2137 2758 1037 1327 1040 1122 2279 1531 2697 1215 1402 2905 2139 2078 2902 1307 2817 1736 0 2684 2376 1966 2139 1591 1834 1877 2905 2033 1537 1305 1669 2082 1585 2821 1278 2265 1577 1092 
1369 1776 1216 2374 1944 2125 2272 1409 2417 2888 2252 1491 2431 2158 1617 1959 1859 1869 2758 2985 1114 2654 1262 2958 1732 2043 1948 1179 2509 1325 1951 0 2046 2031 2384 1605 2339 2979 2832 2055 1832 1649 1726 2127 2790 1004 1386 1624 1460 1691 
2198 2771 2421 2318 2808 2640 2309 1857 1163 2083 2001 1659 1290 1569 1909 2044 1261 2964 2160 2660 2400 1942 2256 2127 2182 1952 1316 2037 2374 2191 2232 1566 0 2098 1167 2513 1618 1197 1509 1504 2704 1007 2794 2358 1097 2838 2066 1509 2962 1077 
2273 2859 1899 1995 2220 2299 1703 1816 1704 2440 1403 1462 1604 1615 2017 1358 2630 1614 2637 2170 2598 1192 2855 2431 2823 2760 2533 1253 1733 1864 1381 2921 2288 0 1815 1637 1940 1316 1656 2924 1744 1885 2639 2736 2240 1032 2447 1613 1207 2009 
1738 2934 2737 1193 1333 2929 1646 2054 1537 2887 2672 2395 2126 1068 2625 2679 2956 1149 1843 2187 2291 2552 2343 2903 1517 1301 1494 1545 1882 2359 1585 2054 1031 2738 0 2961 1124 2113 1956 2797 2023 2194 1820 2363 1272 2252 1749 2160 1307 1101 
1943 2141 1968 2242 2328 1346 2436 1843 2039 2632 2263 2699 2626 2941 2241 1175 2997 2425 2031 1101 2590 1393 1696 1819 2829 2412 1448 1641 1568 2940 1171 2014 1131 2228 2483 0 2423 2952 1440 2936 1290 2491 1699 1977 1562 1540 2316 1481 2675 2775 
1185 1471 2564 2369 1687 2004 2301 1949 1638 1459 1419 1302 1289 2922 2803 2374 1669 2959 2471 2600 1677 1092 2439 2497 1235 2305 1197 1651 2298 2739 2968 2418 2601 1739 2095 1012 0 1265 1760 2838 1404 1533 1310 2719 1610 2224 2570 1762 2326 2548 
1956 2394 2921 2321 2050 1055 1104 1907 1008 2937 2387 1559 2493 1792 2590 2636 1125 2163 2067 1757 1107 1880 1115 2307 2510 1661 2730 2365 2554 1548 1121 2663 2063 2068 2389 2232 1727 0 1305 1782 1712 1733 2717 2615 1644 1015 2066 2900 2032 1471 
2915 2873 1369 2094 1638 1250 2581 2477 2814 1391 2285 1513 1698 2230 1360 1020 1740 1546 1263 2414 2028 1241 1531 1702 2028 2285 2903 2587 2557 2109 2881 1814 2627 1508 1986 1186 1692 1459 0 1637 2609 2995 2465 2975 1082 1310 1746 2072 1036 1814 
1027 1331 1726 2979 2798 1318 1082 2546 1362 2898 2494 2389 2584 2708 1438 1058 2257 2549 2598 1622 2172 2244 1903 1001 2835 2032 2099 2775 1796 2235 1510 2671 2039 1576 1770 1978 2934 1262 1132 0 2527 2382 1526 2458 1310 1370 1277 2002 1925 1117 
2488 1128 1563 1485 1483 1851 2682 1951 2309 1639 2899 2889 2573 1515 1752 2911 1097 2341 1740 2284 1923 1982 2451 1917 2803 1388 1412 2699 1761 2502 1665 1359 1243 2765 1614 1893 2405 1643 2811 2358 0 1835 1763 1599 2782 2492 2205 2696 1288 1350 
2328 2734 2964 1873 2980 1403 2720 1505 2602 2347 2013 2845 1708 1709 1162 1135 1244 1612 2662 1193 2404 1350 2084 2521 1541 2247 2487 2051 1719 1754 1311 2119 1084 1950 1357 2029 1613 2022 2960 2087 1749 0 1609 1977 2697 2385 2755 1857 2289 2316 
1376 2550 2837 1505 2022 2456 1486 2079 2589 2388 1328 1384 2784 1211 1376 2654 2324 2897 2711 2279 2360 1318 1652 1128 1613 1840 2680 2239 1814 1389 2230 1415 1143 1634 2745 2646 2282 2346 1713 2604 2666 1085 0 1084 2353 2306 1917 1163 1371 1189 
2012 2853 2351 1464 1877 2550 1773 2264 1189 2183 1705 1383 2282 1359 1598 2628 1639 2252 1016 2107 2982 2301 2650 1441 2328 1039 2846 2857 2865 1029 2992 1132 1658 2313 2637 2691 2471 1759 1656 1322 1060 2074 1124 0 1787 1079 1107 1865 2670 2172 
2583 2387 2757 1883 2526 1994 2179 2445 2460 2865 1582 1685 1730 1260 1564 1243 2827 2445 1556 1283 2487 1695 2043 1938 1316 1176 2049 2079 2760 1031 1851 2847 1013 2355 2564 1787 2383 2715 1887 1662 2395 1352 1643 1715 0 2431 1283 2804 2959 1639 
2627 2356 1731 1050 2893 2561 2852 2575 2338 2101 1998 2000 2247 1186 1696 1822 1750 1663 2724 1687 2463 2861 1102 1934 2680 1352 1060 2451 1479 1657 1734 2788 1640 2513 2497 1945 1820 1101 2386 1225 1217 1808 2580 2559 2705 0 1766 2488 1124 1732 
2944 1412 2293 1700 1183 1888 2912 2374 1908 1285 1946 1257 2899 2675 2429 2732 2460 1741 1582 2729 1052 1477 2769 2564 2022 1884 1238 2517 1178 2843 2613 1695 1519 1878 1242 2384 1627 2957 2653 2440 2076 2065 1654 2929 2632 1519 0 2777 1939 2197 
2160 1097 1884 1602 1157 2525 1130 1201 2259 1517 2057 1970 2955 1114 1412 1801 2422 1728 1623 2918 2672 1723 2277 2706 2950 1678 1222 2155 2340 1033 2052 1758 2727 1577 2287 1346 2499 2998 2802 1154 1697 2419 1163 2265 2040 2826 2814 0 1621 2259 
2527 2537 2740 1543 1947 2518 2568 2152 1278 1554 1090 1658 2799 2016 1383 2992 1967 1672 1787 1715 2535 1849 1671 2070 1804 1185 1573 2153 1574 2966 2786 1610 1595 2336 1221 1651 2521 1336 1794 1740 2328 1676 1531 1295 1197 1242 1615 1697 0 1261 
2831 2614 2969 2202 2804 2904 1138 1377 2849 2996 2803 1107 1535 1037 2789 1845 1406 2882 1472 1486 2790 1982 2326 1623 2340 2112 2746 1622 1396 2030 1282 1518 2748 1705 2672 2139 1044 1540 2703 2587 1328 1682 2413 1062 1036 1518 2623 2209 2274 0 
