0 2990 1237 1588 2772 1310 2994 2610 2032 2894 1934 1398 1063 2536 1069 2692 1207 2116 1589 2517 2358 2461 1039 2539 2486 2368 2626 1420 2325 1246 2223 2434 1833 1286 1070 2749 1251 1263 2755 2146 1316 1019 1995 2343 1436 2113 1967 1325 2363 2596 
1240 0 2351 2162 2092 1624 2905 1876 2624 1939 1857 2312 2612 1154 1008 1285 1316 1657 1910 2895 2326 2227 2444 2326 1727 2588 1963 2907 2355 2953 1525 2784 1272 2860 2268 1169 2377 1365 1224 1804 1040 2595 2633 2558 1780 2400 2471 1115 2562 2276 
2172 1932 0 1959 1235 1201 2530 2110 2469 1872 1512 1903 2559 2316 2706 1173 2597 2367 2987 2452 2803 1110 1431 2983 1252 2170 2057 1314 2984 1420 1050 1545 1423 2925 2100 1716 2304 2176 1745 2112 1164 1117 2034 2036 2814 2434 2230 2445 1113 1648 
2626 1219 2853 0 1503 1223 2753 1743 1803 2316 2836 1648 1349 1250 1907 1490 2734 2363 1266 2583 1215 1530 2991 1941 2339 2119 1927 1467 2938 1763 1137 1960 1695 2112 2492 2523 1799 2093 1578 1866 1093 2673 2230 2984 1699 2409 1625 1710 1526 1860 
2019 1626 2996 2022 0 1648 2459 1202 2908 2554 1609 2215 1432 1574 2302 1079 2630 2904 2269 1754 2769 2479 2282 2375 2602 1853 2979 2642 1596 1334 1177 1582 2672 2147 2487 1574 1839 1596 1607 1753 1197 1305 2862 1164 1234 1086 2058 1604 1492 2750 
1978 2089 2274 1340 2614 0 2724 1500 2770 1443 2424 2856 2921 1338 1992 1534 2726 1051 1829 2423 1937 2789 1997 2163 2857 2122 2168 1113 2449 2725 1733 2847 2311 2792 1550 1251 2426 2645 1811 2597 1386 1744 2107 1780 1336 1914 1452 2287 1089 1096 
2594 2062 1216 1905 2899 1868 0 1491 1922 2704 2597 2851 2096 2965 1359 2909 2321 1697 2137 2359 2667 2928 2153 1421 2639 2354 1749 1746 1154 2647 2239 2909 1511 1061 1466 1110 2714 1385 1815 1809 1175 1801 1898 2940 1391 2079 1213 1261 1182 1228 
1667 2595 1634 2164 2972 2867 1983 0 1309 1165 1822 1369 2526 2472 2641 1739 1144 1030 2330 1862 2083 2242 1975 2567 2212 2205 2839 1813 2650 1130 3000 2065 2813 1596 1076 2139 1798 2416 1985 2614 1567 2535 1330 1059 2443 2849 1460 1574 2857 2547 
2292 1641 2427 2189 1898 1426 2513 1721 0 1962 2642 2045 2943 2689 1453 2613 1804 2610 2262 2395 2213 2488 1557 2265 2024 2889 1924 1866 2796 2538 1376 1280 1542 2498 2318 2458 2467 1515 2308 2917 2621 2236 2432 2473 1710 1495 2047 2508 2162 1111 
1680 1505 2456 2923 1219 1955 2693 2571 1163 0 1507 1634 2420 2815 1916 2095 1879 1103 2516 2763 1310 2834 2347 1628 2172 2961 1408 1269 1261 1771 2390 1755 1639 1218 2500 2405 1748 2930 2232 1201 2398 1601 1795 1597 2504 2184 2624 2981 1969 2055 
