0   1 0.2 -1
0 13  1 0.6 -1
0   1 0.2 -1
0 14 17 2 0.24 -1
0 7 5 2 0.24 -1
0 7  2 0.32 -1
0   3 0.8 -1
0 17  4 0.8 -1
0 11 2 5 0.514286 -1
0 7  5 0.457143 -1
0   6 0.8 -1
0 3  7 1.2 -1
0 2  8 0.457143 -1
0 7 9 8 0.514286 -1
0 2 6 9 0.266667 -1
0 7 10 9 0.266667 -1
0 1 4 9 0.266667 -1
0 8 13 10 0.24 -1
0 12 6 10 0.24 -1
0 2  10 0.48 -1
0   11 0.177778 -1
0 4 6 11 0.266667 -1
0 17  11 0.355556 -1
0   12 0.6 -1
0   12 0.6 -1
0 1  13 1.2 -1
0   14 0.266667 -1
0 17 7 14 0.266667 -1
0 6  14 0.355556 -1
0   15 0.8 -1
0   16 0.266667 -1
0 13  16 0.533333 -1
0   17 0.2 -1
0 5 3 17 0.3 -1
0 13 12 17 0.3 -1
0 7 2 18 0.4 -1
0 17  18 0.355556 -1
0   18 0.177778 -1
0 7  19 1.2 -1
1 5  0 0.533333 -1
1   0 0.177778 -1
1 11 15 0 0.4 -1
1 7  2 0.6 -1
1 0  2 0.6 -1
1 2 12 3 0.4 -1
1 7 2 3 0.4 -1
1 7 16 4 0.514286 -1
1   4 0.342857 -1
1   4 0.342857 -1
1 16  5 0.4 -1
1 14  5 0.4 -1
1 10  5 0.4 -1
1 7  6 0.8 -1
1 13  7 0.355556 -1
1   7 0.177778 -1
1 2 16 7 0.4 -1
1 3 7 8 0.45 -1
1   8 0.3 -1
1 3 7 8 0.3 -1
1   9 0.4 -1
1   9 0.6 -1
1 8  10 0.685714 -1
1 11 6 10 0.342857 -1
1 12  11 0.8 -1
1   11 0.4 -1
1 17  12 0.533333 -1
1   12 0.4 -1
1   13 1.2 -1
1   14 1.2 -1
1   15 0.16 -1
1 13  15 0.48 -1
1 11  15 0.48 -1
1   16 1.2 -1
1 10  17 0.8 -1
1   18 0.2 -1
1 7 12 18 0.45 -1
1 13 7 18 0.45 -1
1 2 10 19 1.2 -1
2 11  0 0.8 -1
2   0 0.266667 -1
2 0 17 1 0.8 -1
2 7 1 3 0.4 -1
2 5 11 3 0.6 -1
2   4 0.3 -1
2 7 12 4 0.45 -1
2 14 9 4 0.45 -1
2 13 14 5 0.48 -1
2   5 0.32 -1
2 11  6 0.48 -1
2 4 3 6 0.36 -1
2 12 13 6 0.36 -1
2   7 1.2 -1
2 1 17 8 1.2 -1
2 10  9 0.8 -1
2   9 0.266667 -1
2   10 1.2 -1
2 7 3 11 0.48 -1
2   11 0.32 -1
2   12 0.8 -1
2 12 6 13 0.8 -1
2   14 0.32 -1
2 12 7 14 0.72 -1
2 1  15 1.2 -1
2   16 1.2 -1
2 5  17 0.290909 -1
2 7  17 0.290909 -1
2 5 10 17 0.218182 -1
2   18 0.266667 -1
2 14  18 0.533333 -1
2 8 17 19 1.2 -1
3 10 11 0 0.36 -1
3 5  0 0.32 -1
3 13 14 0 0.36 -1
3   1 0.177778 -1
3 8 7 1 0.4 -1
3 14  1 0.355556 -1
3 5 14 2 0.342857 -1
3 4  2 0.457143 -1
3 6  4 0.355556 -1
3 14 7 4 0.266667 -1
3   4 0.266667 -1
3 2  5 0.266667 -1
3 17  5 0.266667 -1
3 14  5 0.4 -1
3 5  6 0.32 -1
3   6 0.24 -1
3 2  6 0.32 -1
3 5  7 0.6 -1
3   7 0.3 -1
3   7 0.2 -1
3 11  8 0.32 -1
3 5  8 0.32 -1
3   8 0.24 -1
3   9 0.266667 -1
3   9 0.4 -1
3   9 0.266667 -1
3   10 0.8 -1
3   11 0.16 -1
3 7  11 0.32 -1
3 5  11 0.32 -1
3   12 1.2 -1
3 2  13 0.533333 -1
3   13 0.266667 -1
3 12  14 0.32 -1
3   14 0.24 -1
3 1  14 0.32 -1
3 13  15 0.355556 -1
3   15 0.266667 -1
3 5 10 15 0.266667 -1
3 12 2 16 0.36 -1
3 17 5 16 0.24 -1
3 7  16 0.32 -1
3   17 0.4 -1
3   17 0.6 -1
3 5  18 0.48 -1
3 14 12 18 0.36 -1
3 14 12 18 0.24 -1
3 16 1 19 1.2 -1
4 5 13 0 0.36 -1
4 1  0 0.32 -1
4 3 11 0 0.24 -1
4 12 5 1 0.45 -1
4 14 7 1 0.45 -1
4   1 0.2 -1
4 11  2 0.4 -1
4 8  2 0.6 -1
4   3 0.16 -1
4 6  3 0.32 -1
4 13  3 0.32 -1
4 6 16 5 1.2 -1
4 3 11 6 0.4 -1
4 10 2 6 0.4 -1
4 12  7 0.8 -1
4   8 1.2 -1
4 6 2 9 0.4 -1
4 5  9 0.355556 -1
4   9 0.266667 -1
4 13 12 10 0.8 -1
4 3  11 0.685714 -1
4 14 18 11 0.514286 -1
4 13 14 12 0.8 -1
4 5  13 0.457143 -1
4 12 14 13 0.342857 -1
4 1  14 0.8 -1
4 2 18 15 0.514286 -1
4 11  15 0.457143 -1
4   16 0.32 -1
4 6 9 16 0.72 -1
4   17 1.2 -1
4 11  18 1.2 -1
4 2 3 19 0.514286 -1
4 10  19 0.685714 -1
5 4 1 0 0.514286 -1
5   0 0.228571 -1
5   0 0.228571 -1
5   1 0.6 -1
5   1 0.4 -1
5 17 12 2 1.2 -1
5 2  3 0.533333 -1
5 14 7 3 0.266667 -1
5   3 0.177778 -1
5   4 0.32 -1
5 2 12 4 0.72 -1
5 13 1 6 0.24 -1
5 7  6 0.48 -1
5 12 0 6 0.24 -1
5 14  7 0.6 -1
5   7 0.3 -1
5   7 0.3 -1
5 2 12 8 1.2 -1
5 1  9 1.2 -1
5   10 0.8 -1
5   11 0.48 -1
5 14 2 11 0.72 -1
5   12 0.32 -1
5 7 14 12 0.72 -1
5   13 0.4 -1
5   13 0.6 -1
5   14 0.177778 -1
5 10  14 0.355556 -1
5 2 3 14 0.4 -1
5 16  15 0.457143 -1
5 14 9 15 0.342857 -1
5 1 9 16 0.342857 -1
5 7  16 0.685714 -1
5 18 2 17 0.342857 -1
5 16  17 0.457143 -1
5 13 11 18 0.342857 -1
5 12  18 0.685714 -1
5 11 3 19 1.2 -1
6 18  0 0.8 -1
6   0 0.266667 -1
6 10 3 1 0.342857 -1
6   1 0.342857 -1
6   1 0.342857 -1
6   2 0.48 -1
6 18 1 2 0.48 -1
6   3 1.2 -1
6   4 0.8 -1
6 0  5 0.436364 -1
6 7  5 0.436364 -1
6 11 7 5 0.327273 -1
6   7 0.228571 -1
6 4 17 7 0.514286 -1
6   7 0.342857 -1
6 18  8 0.32 -1
6 12 14 8 0.36 -1
6 3 7 8 0.36 -1
6 1  9 0.8 -1
6 17  10 0.32 -1
6 7  10 0.48 -1
6   10 0.16 -1
6 14 5 11 0.4 -1
6 18  11 0.533333 -1
6   11 0.266667 -1
6   12 0.8 -1
6   13 0.24 -1
6 1  13 0.48 -1
6 18  13 0.48 -1
6 12  14 0.8 -1
6 11  15 0.4 -1
6 16  15 0.266667 -1
6 3  15 0.4 -1
6 7 10 16 0.8 -1
6 12  17 0.32 -1
6 15  17 0.48 -1
6   17 0.24 -1
6 1  18 0.6 -1
6 8  18 0.6 -1
6 13 10 19 0.72 -1
6   19 0.48 -1
7 13  0 0.266667 -1
7 14  0 0.266667 -1
7 5  0 0.4 -1
7 13  1 0.533333 -1
7 15 10 1 0.266667 -1
7   1 0.177778 -1
7 11 6 2 0.4 -1
7 12 11 2 0.4 -1
7 10 4 3 1.2 -1
7 2  4 0.8 -1
7   4 0.266667 -1
7 0 6 5 0.8 -1
7 17  6 0.533333 -1
7 4 19 6 0.4 -1
7   6 0.177778 -1
7 2 16 8 0.342857 -1
7 1  8 0.685714 -1
7   9 0.2 -1
7 5 17 9 0.45 -1
7 14 11 9 0.45 -1
7   10 0.4 -1
7   10 0.4 -1
7 6 18 11 0.266667 -1
7 5  11 0.355556 -1
7   11 0.177778 -1
7   12 0.8 -1
7   13 0.32 -1
7 6 3 13 0.72 -1
7   14 1.2 -1
7 14 5 15 0.8 -1
7 19  16 0.457143 -1
7 12 3 16 0.342857 -1
7 13  17 0.48 -1
7 14  17 0.32 -1
7   17 0.24 -1
7 5 14 18 0.4 -1
7 4 2 18 0.4 -1
7 11 16 19 0.8 -1
8 19  0 0.8 -1
8   1 1.2 -1
8 11  2 0.355556 -1
8   2 0.266667 -1
8 13 7 2 0.4 -1
8 14  3 0.8 -1
8   3 0.4 -1
8 12 1 4 0.48 -1
8   4 0.32 -1
8   5 0.8 -1
8   6 0.177778 -1
8 2  6 0.355556 -1
8 1 7 6 0.266667 -1
8 17 11 7 0.72 -1
8   7 0.32 -1
8 2  9 0.457143 -1
8 18 16 9 0.342857 -1
8 14  10 0.32 -1
8   10 0.16 -1
8 3  10 0.48 -1
8   11 0.342857 -1
8   11 0.228571 -1
8 2 12 11 0.342857 -1
8 5 16 12 0.8 -1
8   13 0.4 -1
8   13 0.6 -1
8   14 0.2 -1
8   14 0.3 -1
8 11  14 0.4 -1
8   15 0.2 -1
8 12 6 15 0.3 -1
8 12 1 15 0.45 -1
8   16 1.2 -1
8 15  17 0.8 -1
8 11 4 18 0.48 -1
8   18 0.32 -1
8   19 0.6 -1
8   19 0.4 -1
9 12 18 0 0.266667 -1
9 11  0 0.533333 -1
9   0 0.266667 -1
9 7 2 1 1.2 -1
9 14 5 2 0.8 -1
9 7  3 0.8 -1
9   3 0.4 -1
9 8 13 4 0.45 -1
9 19 14 4 0.3 -1
9   4 0.3 -1
9   5 0.8 -1
9   6 0.3 -1
9 12 2 6 0.3 -1
9 1 7 6 0.3 -1
9   7 0.8 -1
9   8 0.32 -1
9 3 17 8 0.48 -1
9 14 3 10 0.24 -1
9 2  10 0.32 -1
9 6 4 10 0.36 -1
9 14 2 11 0.8 -1
9 18 10 12 0.45 -1
9 10 3 12 0.45 -1
9   12 0.2 -1
9 4  13 0.533333 -1
9 10 12 13 0.266667 -1
9   13 0.266667 -1
9 13 10 14 0.342857 -1
9 13  14 0.457143 -1
9   15 0.16 -1
9 5  15 0.48 -1
9 7  15 0.32 -1
9 12  16 0.8 -1
9 5 14 17 0.36 -1
9 7  17 0.32 -1
9 10 4 17 0.24 -1
9 12  18 0.8 -1
9 3 1 19 0.342857 -1
9   19 0.342857 -1
9   19 0.228571 -1
10 11 2 0 0.4 -1
10 1 14 0 0.6 -1
10   1 0.4 -1
10 4  1 0.533333 -1
10 14  2 1.2 -1
10 18  3 0.4 -1
10 16  3 0.6 -1
10 12 1 4 0.4 -1
10 7 14 4 0.4 -1
10 12 14 5 0.4 -1
10 13 7 5 0.266667 -1
10 11 13 5 0.4 -1
10   6 1.2 -1
10   7 0.8 -1
10 2 7 8 1.2 -1
10   9 1.2 -1
10 2 5 11 0.514286 -1
10 13  11 0.457143 -1
10   12 0.4 -1
10   12 0.4 -1
10   13 0.48 -1
10 12 11 13 0.48 -1
10 4 5 14 0.72 -1
10   14 0.48 -1
10   15 0.342857 -1
10 12 7 15 0.342857 -1
10   15 0.228571 -1
10 12 19 16 0.4 -1
10 7 0 16 0.6 -1
10 14  17 0.685714 -1
10 1 9 17 0.514286 -1
10 4 7 18 0.8 -1
10   19 1.2 -1
11 4  0 0.290909 -1
11 7 6 0 0.218182 -1
11 7  0 0.436364 -1
11 8  1 0.533333 -1
11   1 0.4 -1
11 18 6 2 0.218182 -1
11 1  2 0.290909 -1
11 7  2 0.290909 -1
11 1  3 0.4 -1
11   3 0.3 -1
11   3 0.3 -1
11 0 14 4 0.4 -1
11 2 12 4 0.266667 -1
11 18 7 4 0.4 -1
11 10 4 5 0.24 -1
11 9 12 5 0.36 -1
11 17  5 0.48 -1
11 19 1 6 0.514286 -1
11 16  6 0.685714 -1
11 14 10 7 0.8 -1
11 9  8 0.8 -1
11   9 0.8 -1
11 5 1 10 0.6 -1
11 5 2 10 0.6 -1
11   12 0.4 -1
11   12 0.4 -1
11 7 10 13 0.342857 -1
11 5  13 0.685714 -1
11 13  14 0.8 -1
11   15 0.8 -1
11 12  16 0.8 -1
11   16 0.266667 -1
11 6 14 17 0.327273 -1
11 2  17 0.436364 -1
11 10  17 0.290909 -1
11 16  18 0.6 -1
11 1  18 0.4 -1
11 16 7 19 0.45 -1
11   19 0.2 -1
11 14 10 19 0.3 -1
12 14 13 0 1.2 -1
12 8  1 0.4 -1
12 17  1 0.6 -1
12 13  2 0.48 -1
12 5 16 2 0.36 -1
12 18 16 2 0.36 -1
12   3 0.228571 -1
12 13 2 3 0.514286 -1
12   3 0.228571 -1
12   4 0.8 -1
12   5 0.48 -1
12 7 18 5 0.48 -1
12 7 18 6 0.4 -1
12   6 0.266667 -1
12 5  6 0.533333 -1
12 3 11 7 0.8 -1
12 13 0 8 0.514286 -1
12 17  8 0.457143 -1
12 7 4 9 0.4 -1
