0 12 9 1 0.9 -1
0   2 0.244444 -1
0 19  2 0.488889 -1
0 10 5 2 0.3 -1
0 1 12 3 0.9 -1
0   4 0.275 -1
0   4 0.225 -1
0 19  4 0.55 -1
0   5 0.225 -1
0   5 0.225 -1
0 9  5 0.55 -1
0 10  6 0.36 -1
0   6 0.18 -1
0 19  6 0.36 -1
0 1 10 7 0.9 -1
0 9  8 1.1 -1
0 13  9 0.55 -1
0 16  9 0.55 -1
0 18 16 10 0.3 -1
0 14  10 0.4 -1
0   10 0.244444 -1
0 13 14 11 0.55 -1
0 17 10 11 0.45 -1
0 14 10 12 0.366667 -1
0 16 18 12 0.3 -1
0 16 14 12 0.3 -1
0 12 10 13 0.45 -1
0 18 9 13 0.55 -1
0   14 0.9 -1
0 1  15 0.327273 -1
0 2 3 15 0.245455 -1
0 13  15 0.4 -1
0   16 0.366667 -1
0 17  16 0.733333 -1
0   17 0.55 -1
0   17 0.45 -1
0   18 0.225 -1
0   18 0.225 -1
0 16  18 0.45 -1
0   19 1.1 -1
1 9 10 0 0.366667 -1
1   0 0.2 -1
1 10  0 0.488889 -1
1   2 0.244444 -1
1 12  2 0.488889 -1
1 18 16 2 0.3 -1
1 14  3 0.9 -1
1   4 0.275 -1
1 19 12 4 0.3375 -1
1 7 16 4 0.4125 -1
1 19  5 0.514286 -1
1 0 10 5 0.385714 -1
1   6 0.366667 -1
1   6 0.366667 -1
1   6 0.366667 -1
1   7 0.9 -1
1 19  8 0.55 -1
1   8 0.225 -1
1   8 0.275 -1
1 12 2 9 0.9 -1
1 7  10 0.9 -1
1   11 0.9 -1
1 19 2 12 0.3 -1
1 16  12 0.4 -1
1 18  12 0.327273 -1
1   13 0.22 -1
1 3  13 0.44 -1
1 9  13 0.44 -1
1 17  14 0.45 -1
1 12  14 0.45 -1
1 16  15 0.733333 -1
1   15 0.366667 -1
1 18 3 16 0.54 -1
1   16 0.44 -1
1 9 13 17 0.55 -1
1 10 14 17 0.55 -1
1 19  18 0.733333 -1
1   18 0.3 -1
1 10 14 19 0.471429 -1
1   19 0.314286 -1
1   19 0.257143 -1
2 15 13 0 0.54 -1
2   0 0.36 -1
2   1 0.36 -1
2 19 17 1 0.54 -1
2 16 9 3 0.54 -1
2   3 0.36 -1
2 1 16 4 0.385714 -1
2 1  4 0.514286 -1
2   5 1.1 -1
2 12 10 6 0.245455 -1
2 14  6 0.4 -1
2 18  6 0.4 -1
