0   1 0.25 -1
0 13  1 0.5 -1
0   1 0.25 -1
0 14 17 2 0.3 -1
0 7 5 2 0.3 -1
0 7  2 0.4 -1
0   3 1 -1
0 17  4 1 -1
0 11 2 5 0.428571 -1
0 7  5 0.571429 -1
0   6 1 -1
0 3  7 1 -1
0 2  8 0.571429 -1
0 7 9 8 0.428571 -1
0 2 6 9 0.333333 -1
0 7 10 9 0.333333 -1
0 1 4 9 0.333333 -1
0 8 13 10 0.3 -1
0 12 6 10 0.3 -1
0 2  10 0.4 -1
0   11 0.222222 -1
0 4 6 11 0.333333 -1
0 17  11 0.444444 -1
0   12 0.5 -1
0   12 0.5 -1
0 1  13 1 -1
0   14 0.222222 -1
0 17 7 14 0.333333 -1
0 6  14 0.444444 -1
0   15 1 -1
0   16 0.333333 -1
0 13  16 0.666667 -1
0   17 0.25 -1
0 5 3 17 0.375 -1
0 13 12 17 0.375 -1
0 7 2 18 0.333333 -1
0 17  18 0.444444 -1
0   18 0.222222 -1
0 7  19 1 -1
1 5  0 0.444444 -1
1   0 0.222222 -1
1 11 15 0 0.333333 -1
1 7  2 0.5 -1
1 0  2 0.5 -1
1 2 12 3 0.5 -1
1 7 2 3 0.5 -1
1 7 16 4 0.428571 -1
1   4 0.285714 -1
1   4 0.285714 -1
1 16  5 0.333333 -1
1 14  5 0.333333 -1
1 10  5 0.333333 -1
1 7  6 1 -1
1 13  7 0.444444 -1
1   7 0.222222 -1
1 2 16 7 0.333333 -1
1 3 7 8 0.375 -1
1   8 0.25 -1
1 3 7 8 0.375 -1
1   9 0.5 -1
1   9 0.5 -1
1 8  10 0.571429 -1
1 11 6 10 0.428571 -1
1 12  11 0.666667 -1
1   11 0.333333 -1
1 17  12 0.666667 -1
1   12 0.333333 -1
1   13 1 -1
1   14 1 -1
1   15 0.2 -1
1 13  15 0.4 -1
1 11  15 0.4 -1
1   16 1 -1
1 10  17 1 -1
1   18 0.25 -1
1 7 12 18 0.375 -1
1 13 7 18 0.375 -1
1 2 10 19 1 -1
2 11  0 0.666667 -1
2   0 0.333333 -1
2 0 17 1 1 -1
2 7 1 3 0.5 -1
2 5 11 3 0.5 -1
2   4 0.25 -1
2 7 12 4 0.375 -1
2 14 9 4 0.375 -1
2 13 14 5 0.6 -1
2   5 0.4 -1
2 11  6 0.4 -1
2 4 3 6 0.3 -1
2 12 13 6 0.3 -1
2   7 1 -1
2 1 17 8 1 -1
2 10  9 0.666667 -1
2   9 0.333333 -1
2   10 1 -1
2 7 3 11 0.6 -1
2   11 0.4 -1
2   12 1 -1
2 12 6 13 1 -1
2   14 0.4 -1
2 12 7 14 0.6 -1
2 1  15 1 -1
2   16 1 -1
2 5  17 0.363636 -1
2 7  17 0.363636 -1
2 5 10 17 0.272727 -1
2   18 0.333333 -1
2 14  18 0.666667 -1
2 8 17 19 1 -1
3 10 11 0 0.3 -1
3 5  0 0.4 -1
