0 2890 2821 1078 2383 2313 1281 1971 1776 2287 2858 2182 1857 1293 1543 2025 1234 2138 1974 1081 
2065 0 1946 2776 1200 1885 2892 2267 2664 1902 2722 2667 2643 2777 2191 1103 1938 1241 1669 2849 
2573 2102 0 2624 2421 1344 2175 1878 2979 2499 1783 2918 1213 1315 1859 2445 1493 2161 2984 1031 
1107 2197 2988 0 2955 2474 1968 1597 1535 2996 2916 1989 2448 1042 2478 2061 2924 1145 1443 1341 
2648 2194 2421 2017 0 2217 2647 1787 2687 2622 1475 1135 2120 2795 2933 1396 2954 1128 1351 2267 
1789 1769 2695 2448 2906 0 1093 2406 2822 2039 2730 1044 1982 2615 1884 2418 1666 2438 2610 1788 
2914 1902 2734 1151 1387 2656 0 1890 1701 1321 1364 2278 1865 2323 1338 1156 2607 1902 1347 1760 
1184 2351 1941 1520 2069 2727 1085 0 1655 2478 2521 2829 1593 2408 1257 2415 2919 1685 2588 1571 
2040 2841 1988 1688 2325 2400 2132 2062 0 2591 2729 2116 2151 1198 2083 2043 1603 1765 2261 2666 
1412 2853 1945 2994 1435 1505 1548 1272 1686 0 1119 2663 2340 1112 1450 2828 1835 1348 2090 1840 
1531 2447 1551 1529 2982 1196 1529 2102 2746 1428 0 2843 2091 2874 2347 2933 2280 2166 1870 1703 
1291 1712 1232 2855 1823 1113 2767 2637 1195 1055 1350 0 1775 1573 1946 2442 2632 1057 2323 1339 
1241 1573 2637 1961 2336 1436 1668 1477 1950 1069 2774 2018 0 1124 2118 2471 2882 1686 2463 1516 
2297 2659 1101 1160 2577 1270 2801 1985 1748 1134 2074 2514 2858 0 2161 2824 2941 2610 1650 2439 
1608 2575 1256 2340 2739 2576 2420 2907 1197 2796 2592 2150 2234 1103 0 2467 1175 2597 2372 1592 
1110 2892 1159 1360 1156 1400 2516 1124 2989 2412 1273 2636 1655 1352 2528 0 2184 2831 1453 1752 
1687 2618 1688 2932 1351 1796 2099 2879 2207 2397 2162 1578 2298 1408 1245 2715 0 1087 1276 2557 
2723 1800 2405 1195 2682 1953 1303 1233 2383 1383 1522 2681 2520 1337 2378 1656 1411 0 1559 2784 
1067 1217 2336 2413 2821 1381 1697 1309 2310 1288 1199 1071 2844 1252 1078 1859 1261 2561 0 1838 
1078 2067 2913 2636 2616 1508 2719 1917 1214 1237 1423 2547 1018 2455 1900 1692 1095 2720 2197 0 
