0 12 9 1 1 -1
0   2 0.222222 -1
0 19  2 0.444444 -1
0 10 5 2 0.333333 -1
0 1 12 3 1 -1
0   4 0.25 -1
0   4 0.25 -1
0 19  4 0.5 -1
0   5 0.25 -1
0   5 0.25 -1
0 9  5 0.5 -1
0 10  6 0.4 -1
0   6 0.2 -1
0 19  6 0.4 -1
0 1 10 7 1 -1
0 9  8 1 -1
0 13  9 0.5 -1
0 16  9 0.5 -1
0 18 16 10 0.333333 -1
0 14  10 0.444444 -1
0   10 0.222222 -1
0 13 14 11 0.5 -1
0 17 10 11 0.5 -1
0 14 10 12 0.333333 -1
0 16 18 12 0.333333 -1
0 16 14 12 0.333333 -1
0 12 10 13 0.5 -1
0 18 9 13 0.5 -1
0   14 1 -1
0 1  15 0.363636 -1
0 2 3 15 0.272727 -1
0 13  15 0.363636 -1
0   16 0.333333 -1
0 17  16 0.666667 -1
0   17 0.5 -1
0   17 0.5 -1
0   18 0.25 -1
0   18 0.25 -1
0 16  18 0.5 -1
0   19 1 -1
1 9 10 0 0.333333 -1
1   0 0.222222 -1
1 10  0 0.444444 -1
1   2 0.222222 -1
1 12  2 0.444444 -1
1 18 16 2 0.333333 -1
1 14  3 1 -1
1   4 0.25 -1
1 19 12 4 0.375 -1
1 7 16 4 0.375 -1
1 19  5 0.571429 -1
1 0 10 5 0.428571 -1
1   6 0.333333 -1
1   6 0.333333 -1
1   6 0.333333 -1
1   7 1 -1
1 19  8 0.5 -1
1   8 0.25 -1
1   8 0.25 -1
1 12 2 9 1 -1
1 7  10 1 -1
1   11 1 -1
1 19 2 12 0.272727 -1
1 16  12 0.363636 -1
1 18  12 0.363636 -1
1   13 0.2 -1
1 3  13 0.4 -1
1 9  13 0.4 -1
1 17  14 0.5 -1
1 12  14 0.5 -1
1 16  15 0.666667 -1
1   15 0.333333 -1
1 18 3 16 0.6 -1
1   16 0.4 -1
1 9 13 17 0.5 -1
1 10 14 17 0.5 -1
1 19  18 0.666667 -1
1   18 0.333333 -1
1 10 14 19 0.428571 -1
1   19 0.285714 -1
1   19 0.285714 -1
2 15 13 0 0.6 -1
2   0 0.4 -1
2   1 0.4 -1
2 19 17 1 0.6 -1
2 16 9 3 0.6 -1
2   3 0.4 -1
2 1 16 4 0.428571 -1
2 1  4 0.571429 -1
2   5 1 -1
2 12 10 6 0.272727 -1
2 14  6 0.363636 -1
2 18  6 0.363636 -1
2 0 16 7 1 -1
2 18  8 0.666667 -1
2   8 0.333333 -1
2 1 10 9 0.5 -1
2 19 1 9 0.5 -1
2 17 12 10 1 -1
