0 13  1 1.1 -1
0 4 12 2 0.471429 -1
0   2 0.257143 -1
0   2 0.257143 -1
0   3 0.45 -1
0   3 0.45 -1
0 3 19 4 1.1 -1
0 8 16 5 0.3 -1
0   5 0.244444 -1
0 13  5 0.488889 -1
0 19  6 0.9 -1
0 3  7 0.44 -1
0 6  7 0.36 -1
0   7 0.22 -1
0   8 0.3 -1
0 9  8 0.733333 -1
0 8  9 1.1 -1
0   10 0.244444 -1
0 9 18 10 0.3 -1
0 9  10 0.4 -1
0   11 0.44 -1
0 19 6 11 0.54 -1
0   12 0.3 -1
0 9  12 0.6 -1
0 6  13 0.45 -1
0 19  13 0.45 -1
0   14 0.9 -1
0 9 12 15 0.385714 -1
0 10  15 0.514286 -1
0   16 0.55 -1
0   16 0.55 -1
0 15 13 17 0.54 -1
0   17 0.36 -1
0   18 0.9 -1
0 15  19 0.9 -1
1 13  0 0.4 -1
1   0 0.2 -1
1 18 13 0 0.3 -1
1 3  2 0.9 -1
1 6  3 0.4 -1
1 10  3 0.4 -1
1 4 10 3 0.3 -1
1   4 0.3 -1
1 9  4 0.733333 -1
1 10 12 5 1.1 -1
1   6 0.9 -1
1   7 0.225 -1
1 6  7 0.45 -1
1   7 0.275 -1
1   8 0.225 -1
1 3 18 8 0.3375 -1
1 15 3 8 0.3375 -1
1   9 0.36 -1
1 18 15 9 0.54 -1
1 4 15 10 0.45 -1
1 3 4 10 0.55 -1
1 19  11 0.514286 -1
1 3 13 11 0.471429 -1
1 3  12 0.55 -1
1 13  12 0.55 -1
1 15 4 13 0.54 -1
1   13 0.36 -1
1   14 0.244444 -1
1 11  14 0.488889 -1
1 9 11 14 0.366667 -1
1 4  15 0.4 -1
1 2 18 15 0.245455 -1
1 2  15 0.327273 -1
1   16 0.244444 -1
1 18  16 0.4 -1
1 15 9 16 0.3 -1
1 15  17 1.1 -1
1   18 0.3 -1
1 0  18 0.6 -1
1 15  19 0.4 -1
1   19 0.244444 -1
1 17 4 19 0.3 -1
2 11  0 0.628571 -1
2 10 1 0 0.385714 -1
2 15 10 1 1.1 -1
2 16  3 0.488889 -1
2 1 15 3 0.366667 -1
2   3 0.244444 -1
2   4 0.314286 -1
2   4 0.314286 -1
2 11 19 4 0.385714 -1
2 3 16 5 1.1 -1
