0 272547 275882
1 200262 201662
2 219766 215904
3 205681 204320
4 185132 179732
5 227703 234380
6 188072 189053
7 206357 200135
8 279801 282546
9 373232 381212
10 210245 208545
11 221847 224130
12 189945 185213
13 185742 185853
14 133805 127359
15 268174 264321
16 121587 118467
17 343896 356521
18 343849 345122
19 238699 222087
20 158598 163657
21 335010 337487
22 174279 178640
23 258828 261131
24 358805 354251
25 301558 308190
26 297886 304119
27 199684 209220
28 127012 142831
29 315492 306473
30 244900 248489
31 164559 156158
32 154169 146241
33 195846 195884
34 116640 116861
35 337918 337140
36 267617 253391
37 313032 318801
38 128581 134820
39 233557 243666
40 256701 258230
41 260116 264117
42 318799 310942
43 162785 154050
44 122768 120675
45 358873 350822
46 282940 285660
47 357639 355846
48 267610 273326
49 221364 227701
50 236115 231523
51 298310 301859
52 340326 341477
53 311608 303005
54 214116 221643
55 383238 382574
56 210668 202196
57 175592 172703
58 285670 285783
59 163001 164526
