0 397105 388228
1 175164 175089
2 371485 375823
3 330910 332026
4 166304 171572
5 91583.4 100636
6 266430 265262
7 418989 417239
8 392822 389503
9 429280 421461
10 162655 170893
11 135752 142639
12 331403 326381
13 192744 183402
14 347789 340075
15 104324 110305
16 319149 324656
17 150497 147576
18 421134 426880
19 131759 133578
20 393203 386280
21 231134 228916
22 250667 251719
23 142725 151979
24 113215 122396
25 177263 169876
26 240223 232603
27 171162 164839
28 320441 328569
29 226320 228690
30 216699 216513
31 241431 243595
32 402721 408621
33 110569 108168
34 123491 124970
35 262579 258158
36 166201 162816
37 167669 162842
38 113370 113495
39 288271 278914
40 285957 291148
41 193058 190706
42 108873 110485
43 230303 232109
44 188262 181410
45 235091 241071
46 391736 378728
47 158411 156464
48 294273 297735
49 229968 237872
50 228856 223877
51 230342 233959
52 326789 331704
53 174269 188609
54 257091 252402
55 124267 126068
56 402590 390690
57 158460 153469
58 211507 207037
59 255278 255891
