0 34  1 0.4 -1
0   1 0.2 -1
0 19  1 0.4 -1
0 17  2 0.571429 -1
0 26 52 2 0.428571 -1
0 49  3 1 -1
0   4 1 -1
0 59 57 5 1 -1
0 33  6 0.5 -1
0   6 0.25 -1
0   6 0.25 -1
0 9  7 1 -1
0 55  8 1 -1
0 17  9 1 -1
0 58 39 10 1 -1
0 38  11 0.444444 -1
0   11 0.222222 -1
0 34 38 11 0.333333 -1
0   12 0.5 -1
0   12 0.5 -1
0 39  13 0.4 -1
0 23 28 13 0.3 -1
0 44 50 13 0.3 -1
0 22  14 1 -1
0 50  15 1 -1
0 41 52 16 0.333333 -1
0   16 0.222222 -1
0 41  16 0.444444 -1
0 29 14 17 0.5 -1
0 26 46 17 0.5 -1
0 49 44 18 0.333333 -1
0 43  18 0.444444 -1
0   18 0.222222 -1
0   19 0.333333 -1
0   19 0.333333 -1
0   19 0.333333 -1
0 28  20 0.4 -1
0   20 0.2 -1
0 35  20 0.4 -1
0   21 0.25 -1
0   21 0.25 -1
0 1  21 0.5 -1
0 32  22 0.4 -1
0 37  22 0.4 -1
0   22 0.2 -1
0 9 21 23 0.375 -1
0   23 0.25 -1
0 54 29 23 0.375 -1
0 49  24 0.4 -1
0   24 0.2 -1
0 8  24 0.4 -1
0   25 1 -1
0 58 37 26 0.6 -1
0   26 0.4 -1
0 54 19 27 0.428571 -1
0 17  27 0.571429 -1
0   28 0.4 -1
0 49 18 28 0.6 -1
0   29 0.333333 -1
0 54  29 0.666667 -1
0   30 1 -1
0 43 29 31 0.428571 -1
0 59  31 0.571429 -1
0 22  32 1 -1
0 36  33 0.5 -1
0   33 0.25 -1
0   33 0.25 -1
0   34 0.285714 -1
0   34 0.285714 -1
0 51 48 34 0.428571 -1
0 37  35 1 -1
0 41  36 0.5 -1
0 33  36 0.5 -1
0 44 43 37 0.5 -1
0 12 52 37 0.5 -1
0 54  38 1 -1
0 37  39 1 -1
0 59  40 0.4 -1
0   40 0.2 -1
0 22  40 0.4 -1
0 15 54 41 0.6 -1
0   41 0.4 -1
0 34  42 0.363636 -1
0 48 34 42 0.272727 -1
0 33  42 0.363636 -1
0 44  43 1 -1
0 39 53 44 1 -1
0 52  45 0.4 -1
0 56  45 0.4 -1
0   45 0.2 -1
0   46 1 -1
0   47 0.222222 -1
0 14 10 47 0.333333 -1
0 37  47 0.444444 -1
0   48 1 -1
0   49 0.25 -1
0 41 10 49 0.375 -1
0 54 59 49 0.375 -1
0   50 0.222222 -1
0 12 20 50 0.333333 -1
0 48  50 0.444444 -1
0 10 38 51 0.6 -1
0   51 0.4 -1
0 34  52 1 -1
0   53 0.333333 -1
0 10  53 0.666667 -1
0 26  54 0.333333 -1
0 18  54 0.333333 -1
0 50  54 0.333333 -1
0   55 0.25 -1
0 22 15 55 0.375 -1
0 16 37 55 0.375 -1
0   56 0.285714 -1
0   56 0.285714 -1
0 33 55 56 0.428571 -1
0 28 59 57 0.428571 -1
0 45  57 0.571429 -1
0 56  58 0.5 -1
0   58 0.25 -1
0   58 0.25 -1
0 8 2 59 0.3 -1
0 45  59 0.4 -1
0 51 52 59 0.3 -1
1 54 55 0 0.375 -1
1 5 27 0 0.375 -1
1   0 0.25 -1
1   2 0.222222 -1
1 31 56 2 0.333333 -1
1 50  2 0.444444 -1
1 59 25 3 1 -1
1 49  4 1 -1
1 50  5 1 -1
1   6 0.285714 -1
1   6 0.285714 -1
1 47 19 6 0.428571 -1
1 17  7 0.5 -1
1 31  7 0.5 -1
1 17 50 8 0.428571 -1
1 6  8 0.571429 -1
1 3 28 9 0.5 -1
1 58 29 9 0.5 -1
1   10 1 -1
1   11 1 -1
1 20 42 12 1 -1
1   13 1 -1
1 59  14 1 -1
1 52  15 1 -1
1 6  16 0.363636 -1
1 29  16 0.363636 -1
1 46 2 16 0.272727 -1
1 19 10 17 1 -1
1 59 58 18 0.428571 -1
1 48  18 0.571429 -1
1 55 34 19 0.375 -1
1   19 0.25 -1
1 54 32 19 0.375 -1
1 54  20 1 -1
1 33 38 21 0.272727 -1
1 33  21 0.363636 -1
1 8  21 0.363636 -1
1 36  22 0.666667 -1
1   22 0.333333 -1
1 6  23 0.4 -1
1 3 55 23 0.3 -1
1 50 53 23 0.3 -1
1   24 0.285714 -1
1   24 0.285714 -1
1 55 40 24 0.428571 -1
1 17  25 1 -1
1 38  26 0.363636 -1
1 54 33 26 0.272727 -1
1 50  26 0.363636 -1
1 36  27 0.4 -1
1 44  27 0.4 -1
1   27 0.2 -1
1   28 1 -1
1 0  29 0.5 -1
1   29 0.25 -1
1   29 0.25 -1
1 4  30 1 -1
1 34  31 1 -1
1   32 0.5 -1
1   32 0.5 -1
1 29  33 0.4 -1
1 32  33 0.4 -1
1   33 0.2 -1
1   34 0.25 -1
1 44 14 34 0.375 -1
1 27 10 34 0.375 -1
1 6 56 35 0.6 -1
1   35 0.4 -1
1   36 0.333333 -1
1 22  36 0.666667 -1
1   37 1 -1
1 46 14 38 0.428571 -1
1 45  38 0.571429 -1
1   39 1 -1
1   40 1 -1
1 29  41 1 -1
1 16  42 0.666667 -1
1   42 0.333333 -1
1   43 0.25 -1
1   43 0.25 -1
1 35  43 0.5 -1
1 6 27 44 0.428571 -1
1   44 0.285714 -1
1   44 0.285714 -1
1   45 0.333333 -1
1   45 0.333333 -1
1   45 0.333333 -1
1 45 6 46 0.3 -1
1 12  46 0.4 -1
1 3 51 46 0.3 -1
1 31 49 47 0.5 -1
1 12 56 47 0.5 -1
1 41  48 0.444444 -1
1   48 0.222222 -1
1 54 22 48 0.333333 -1
1   49 0.25 -1
1   49 0.25 -1
1 41  49 0.5 -1
1 26 8 50 1 -1
1   51 0.285714 -1
1   51 0.285714 -1
1 25 57 51 0.428571 -1
1 46  52 0.363636 -1
1 31  52 0.363636 -1
1 0 10 52 0.272727 -1
1   53 0.25 -1
1 3 12 53 0.375 -1
1 3 13 53 0.375 -1
1 20 41 54 1 -1
1   55 1 -1
1 49  56 0.5 -1
1 59  56 0.5 -1
1 29  57 0.5 -1
1 0  57 0.5 -1
1   58 0.5 -1
1   58 0.5 -1
1 53 21 59 1 -1
2 10 52 0 0.333333 -1
2 4 33 0 0.333333 -1
2 54 34 0 0.333333 -1
2 12  1 0.4 -1
2   1 0.2 -1
2 20  1 0.4 -1
2 25 45 3 0.428571 -1
2 14  3 0.571429 -1
2 58  4 0.666667 -1
2   4 0.333333 -1
2 12  5 1 -1
2   6 0.4 -1
2 53 19 6 0.6 -1
2 29  7 0.444444 -1
2   7 0.222222 -1
2 4 3 7 0.333333 -1
2 22 28 8 0.333333 -1
2   8 0.222222 -1
2 50  8 0.444444 -1
2 19  9 0.4 -1
2   9 0.2 -1
2 38  9 0.4 -1
2 31  10 0.333333 -1
2 37  10 0.333333 -1
2 29  10 0.333333 -1
2   11 1 -1
2 35 52 12 0.3 -1
2 55  12 0.4 -1
2 36 15 12 0.3 -1
2 56 53 13 0.6 -1
2   13 0.4 -1
2   14 1 -1
2   15 1 -1
2 31  16 0.444444 -1
2 55 26 16 0.333333 -1
