0 216630 213994
1 327890 328573
2 259970 266981
3 351835 356523
4 294060 287449
5 331052 335066
6 230017 233103
7 187021 188071
8 277227 283913
9 305125 303254
10 137279 134153
11 237555 235915
12 247052 248595
13 146709 165414
14 310998 314988
15 163038 162744
16 226131 230587
17 182317 178621
18 261466 261016
19 169592 171366
20 155749 156928
21 264008 257977
22 239672 229484
23 245971 241774
24 359216 363531
25 171110 169913
26 229082 239146
27 191688 190197
28 270191 269412
29 163559 165393
30 251928 256368
31 210658 208823
32 242331 244399
33 341058 334015
34 354716 349914
35 115187 118497
36 265758 259633
37 218207 205925
38 131572 115079
39 292231 289124
40 168677 167434
41 284799 289595
42 220219 219908
43 166262 168366
44 254521 259910
45 265111 256942
46 132205 137341
47 331024 332092
48 235877 234711
49 313689 315501
50 258276 261232
51 326228 336477
52 368156 363340
53 312415 307076
54 190200 182046
55 340984 348053
56 256078 253699
57 211734 217695
58 121661 118228
59 192076 191544
