0 574591 590210
1 294906 292857
2 361193 370231
3 233176 235360
4 447446 445035
5 307402 304799
6 266665 262145
7 473641 488887
8 373821 359982
9 540237 550040
10 344992 357918
11 385195 386324
12 416401 409057
13 406946 407888
14 298313 296643
15 412677 417410
16 488339 493887
17 282135 287279
18 578197 573851
19 374173 377094
20 436776 442518
21 218787 222655
22 394808 376523
23 255425 249607
24 404237 394583
25 472596 481502
26 476378 468917
27 510003 495947
28 461283 448035
29 231373 227409
30 527884 524340
31 508814 513422
32 356908 353954
33 366471 362568
34 465913 461958
35 364509 370269
36 411446 400278
37 397224 400103
38 495662 501073
39 606470 599949
40 438902 451659
41 541236 546610
42 345280 352655
43 364447 363699
44 491891 499252
45 618487 613112
46 557244 555400
47 308500 326349
48 422432 425804
49 491791 502580
50 299119 297154
51 228690 225999
52 245911 252983
53 440935 462926
54 438518 431432
55 391815 397845
56 372336 371695
57 275233 264561
58 292197 295807
59 600366 612268
60 243283 244544
61 299225 303523
62 263763 255275
63 230307 225293
64 537425 533874
65 324585 306920
66 606467 615526
67 505816 493808
68 205527 195816
69 601369 605349
70 423640 439159
71 246710 253227
72 286788 275857
73 420741 412311
74 535296 520331
75 543518 556080
76 427092 414717
77 514107 521915
78 454834 468785
79 355760 342455
80 437779 437648
81 223492 227285
82 487412 503178
83 334260 332010
84 545470 527085
85 213199 204543
86 290870 284055
87 298751 295118
88 262000 265139
89 390858 384299
90 426674 425809
91 492880 503828
92 667533 676059
93 434856 429479
94 279289 262123
95 446737 449560
96 322465 314288
97 428598 428960
98 388130 400797
99 494735 492659
