0 1 1384.12 5536.47 6920.59 1
0 2 1130.3 4521.18 5651.48 1
0 3 1815.95 7263.8 9079.75 1
0 4 293.61 1174.44 1468.05 1
0 5 1951.34 7805.38 9756.72 1
0 6 740.47 2961.88 3702.35 1
0 7 1196.24 4784.97 5981.21 1
0 8 578.119 2312.47 2890.59 1
0 9 583.725 2334.9 2918.62 1
0 10 696.515 2786.06 3482.58 1
0 11 1078.88 4315.5 5394.38 1
0 12 338 1352 1690 1
0 13 713.623 2854.49 3568.12 1
0 14 455.675 1822.7 2278.38 1
0 15 589.75 2359 2948.75 1
0 16 1608.59 6434.35 8042.94 1
0 17 2367.21 9468.83 11836 1
0 18 2024.64 8098.57 10123.2 1
0 19 273.5 1094 1367.5 1
0 20 1055.05 4220.19 5275.24 1
0 21 875.083 3500.33 4375.42 1
0 22 995.402 3981.61 4977.01 1
0 23 824.242 3296.97 4121.21 1
0 24 1983.57 7934.29 9917.86 1
0 25 1052.62 4210.48 5263.1 1
0 26 612 2448 3060 1
0 27 314.55 1258.2 1572.75 1
0 28 539.513 2158.05 2697.56 1
0 29 674 2696 3370 1
0 30 553.417 2213.67 2767.08 1
0 31 151.219 604.875 756.094 1
0 32 485.042 1940.17 2425.21 1
0 33 731.375 2925.5 3656.88 1
0 34 294.95 1179.8 1474.75 1
0 35 640.673 2562.69 3203.36 1
0 36 845.49 3381.96 4227.45 1
0 37 1813.46 7253.84 9067.3 1
0 38 346.575 1386.3 1732.88 1
0 39 493.333 1973.33 2466.67 1
0 40 2049.29 8197.14 10246.4 1
0 42 1995.04 7980.17 9975.21 1
0 43 531.893 2127.57 2659.46 1
0 44 191.182 764.727 955.909 1
0 45 776.75 3107 3883.75 1
0 46 1263.14 5052.56 6315.7 1
0 47 1581.05 6324.2 7905.25 1
0 48 1272.67 5090.66 6363.33 1
0 49 616 2464 3080 1
0 50 1345.13 5380.54 6725.67 1
0 51 1275.17 5100.68 6375.85 1
0 52 2529.1 10116.4 12645.5 1
0 53 1071.28 4285.11 5356.39 1
0 54 341.128 1364.51 1705.64 1
0 55 461.325 1845.3 2306.62 1
0 56 623.929 2495.72 3119.64 1
0 57 576.167 2304.67 2880.83 1
0 59 666.183 2664.73 3330.92 1
0 60 1523.86 6095.43 7619.29 1
0 61 117.643 470.571 588.214 1
0 62 1651.06 6604.23 8255.29 1
0 63 918.704 3674.82 4593.52 1
0 64 1130.18 4520.71 5650.89 1
0 65 323.083 1292.33 1615.42 1
0 66 2013.85 8055.4 10069.2 1
0 67 441.055 1764.22 2205.27 1
0 68 1064.08 4256.33 5320.42 1
0 69 1062.31 4249.24 5311.55 1
0 70 1306.73 5226.93 6533.66 1
0 71 271.071 1084.29 1355.36 1
0 72 1034.03 4136.1 5170.12 1
0 73 310.293 1241.17 1551.46 1
0 74 1018.47 4073.87 5092.33 1
0 75 147.333 589.333 736.667 1
0 76 1613.27 6453.08 8066.35 1
0 77 622.071 2488.29 3110.36 1
0 78 150.3 601.2 751.5 1
0 79 1441.18 5764.71 7205.88 1
0 80 902.548 3610.19 4512.74 1
0 81 728.25 2913 3641.25 1
0 82 1275.17 5100.67 6375.83 1
0 83 949.278 3797.11 4746.39 1
0 84 653.556 2614.22 3267.78 1
0 85 783.1 3132.4 3915.5 1
0 86 582.007 2328.03 2910.03 1
0 87 932.562 3730.25 4662.81 1
0 88 286.493 1145.97 1432.46 1
0 89 1853.76 7415.04 9268.8 1
1 0 818.544 3274.18 4092.72 1
1 2 669 2676 3345 1
1 3 1361.2 5444.82 6806.02 1
1 4 191.909 767.636 959.545 1
1 5 841.655 3366.62 4208.27 1
1 6 195 780 975 1
1 7 723.5 2894 3617.5 1
1 8 449.633 1798.53 2248.17 1
1 9 745.442 2981.77 3727.21 1
1 10 1654.39 6617.57 8271.96 1
1 11 1936.91 7747.63 9684.54 1
1 12 436.125 1744.5 2180.62 1
1 13 419.7 1678.8 2098.5 1
1 14 549.403 2197.61 2747.02 1
1 16 1213.08 4852.33 6065.42 1
1 17 837.075 3348.3 4185.38 1
1 18 1575.6 6302.41 7878.01 1
1 19 236.833 947.333 1184.17 1
1 20 1017.14 4068.57 5085.71 1
1 21 986.361 3945.44 4931.81 1
1 22 534.167 2136.67 2670.83 1
1 23 1474.52 5898.07 7372.58 1
1 24 304.989 1219.96 1524.94 1
1 25 1625.75 6503 8128.75 1
1 27 1005.68 4022.71 5028.39 1
1 28 100.812 403.25 504.062 1
1 29 212.875 851.5 1064.38 1
1 30 379.268 1517.07 1896.34 1
1 31 594.75 2379 2973.75 1
1 32 1264.75 5059 6323.75 1
1 33 1802.68 7210.73 9013.41 1
1 34 781.175 3124.7 3905.88 1
1 35 1296.93 5187.73 6484.66 1
1 36 1991.9 7967.61 9959.51 1
1 37 646.75 2587 3233.75 1
1 38 263.3 1053.2 1316.5 1
1 39 259.828 1039.31 1299.14 1
1 40 1518.9 6075.6 7594.5 1
1 41 135.75 543 678.75 1
1 42 329.208 1316.83 1646.04 1
1 43 166.429 665.714 832.143 1
1 44 146.386 585.545 731.932 1
1 45 870.402 3481.61 4352.01 1
1 46 1240.23 4960.91 6201.14 1
1 47 723.244 2892.97 3616.22 1
1 48 1121.11 4484.43 5605.54 1
1 49 740.223 2960.89 3701.12 1
1 50 596.667 2386.67 2983.33 1
1 51 1004 4016 5020 1
1 52 1167.19 4668.74 5835.93 1
1 53 1210.88 4843.51 6054.39 1
1 54 409.375 1637.5 2046.88 1
1 55 273.406 1093.62 1367.03 1
1 56 1117.12 4468.5 5585.62 1
1 57 120.833 483.333 604.167 1
1 58 283.75 1135 1418.75 1
1 59 1331.63 5326.54 6658.17 1
1 60 1502.86 6011.44 7514.31 1
1 61 1138.81 4555.25 5694.06 1
1 62 661.854 2647.41 3309.27 1
1 63 1728.28 6913.1 8641.38 1
1 64 315.677 1262.71 1578.38 1
1 65 407.7 1630.8 2038.5 1
1 66 730.25 2921 3651.25 1
1 67 2140.65 8562.59 10703.2 1
1 68 1223.75 4895 6118.75 1
1 69 715.931 2863.72 3579.66 1
1 70 836.333 3345.33 4181.67 1
1 72 1556.39 6225.57 7781.96 1
1 73 1709.08 6836.3 8545.38 1
1 74 2584.32 10337.3 12921.6 1
1 76 853.614 3414.45 4268.07 1
1 77 596.625 2386.5 2983.12 1
1 78 435.2 1740.8 2176 1
1 79 778.333 3113.33 3891.67 1
1 80 1715.26 6861.06 8576.32 1
1 81 751.228 3004.91 3756.14 1
1 82 696.667 2786.67 3483.33 1
1 83 1707.05 6828.18 8535.23 1
1 84 447.375 1789.5 2236.88 1
1 85 861.037 3444.15 4305.19 1
1 86 317.125 1268.5 1585.62 1
1 87 798.575 3194.3 3992.88 1
1 88 701.721 2806.89 3508.61 1
1 89 1008.84 4035.38 5044.22 1
2 0 116.4 465.6 582 1
2 1 219.639 878.556 1098.19 1
2 3 216.9 867.6 1084.5 1
2 4 145.95 583.8 729.75 1
2 5 948.636 3794.55 4743.18 1
2 6 1593.4 6373.6 7967 1
2 7 588.867 2355.47 2944.33 1
2 8 259.823 1039.29 1299.12 1
2 9 1763.83 7055.34 8819.17 1
2 10 1711.76 6847.02 8558.78 1
2 11 1508.01 6032.03 7540.04 1
2 12 1308.17 5232.7 6540.87 1
2 13 668.5 2674 3342.5 1
2 14 229.1 916.4 1145.5 1
2 15 1205.5 4822 6027.5 1
2 16 815.317 3261.27 4076.58 1
2 17 2452.69 9810.75 12263.4 1
2 18 1803.34 7213.36 9016.69 1
2 19 514.279 2057.11 2571.39 1
2 20 915.052 3660.21 4575.26 1
2 22 771.625 3086.5 3858.12 1
2 23 356.75 1427 1783.75 1
2 24 1671.97 6687.87 8359.83 1
2 25 2081.57 8326.29 10407.9 1
2 26 284.858 1139.43 1424.29 1
2 27 1351.32 5405.28 6756.6 1
2 28 79.2778 317.111 396.389 1
2 29 521.5 2086 2607.5 1
2 30 303.062 1212.25 1515.31 1
2 31 562.875 2251.5 2814.38 1
2 32 1640.9 6563.62 8204.52 1
2 33 1102.12 4408.5 5510.62 1
2 35 90.0556 360.222 450.278 1
2 36 819.143 3276.57 4095.71 1
2 37 582.792 2331.17 2913.96 1
2 38 258.697 1034.79 1293.48 1
2 39 483.667 1934.67 2418.33 1
2 40 1462.18 5848.72 7310.9 1
2 41 378.571 1514.29 1892.86 1
2 42 663.025 2652.1 3315.12 1
2 44 1441.59 5766.36 7207.95 1
2 45 1113.64 4454.56 5568.2 1
2 46 963.9 3855.6 4819.5 1
2 47 1063.87 4255.46 5319.33 1
2 48 1659.49 6637.98 8297.47 1
2 49 1096.28 4385.12 5481.4 1
2 50 1260.8 5043.21 6304.02 1
2 51 108.75 435 543.75 1
2 52 865.568 3462.27 4327.84 1
2 53 815.667 3262.67 4078.33 1
2 54 1043.88 4175.53 5219.42 1
2 55 683.018 2732.07 3415.09 1
2 56 500.321 2001.29 2501.61 1
2 57 187.429 749.714 937.143 1
2 58 1260.3 5041.2 6301.5 1
2 59 898.864 3595.45 4494.32 1
2 60 580.997 2323.99 2904.98 1
2 61 487.85 1951.4 2439.25 1
2 62 843.04 3372.16 4215.2 1
2 63 2281.16 9124.62 11405.8 1
2 64 315.25 1261 1576.25 1
2 65 874.46 3497.84 4372.3 1
2 66 1785.39 7141.58 8926.97 1
2 67 1189.63 4758.51 5948.14 1
2 68 508.702 2034.81 2543.51 1
2 69 775.125 3100.5 3875.62 1
2 70 486.314 1945.25 2431.57 1
2 71 714.5 2858 3572.5 1
2 72 901.893 3607.57 4509.46 1
2 73 251.5 1006 1257.5 1
2 74 1703.77 6815.06 8518.83 1
