0 511376 514369
1 298552 297127
2 311088 317358
3 237237 237099
4 440713 445390
5 252285 252868
6 302047 304295
7 360931 369064
8 311912 319655
9 199918 187903
10 214380 210068
11 245297 248552
12 515972 515432
13 476612 478454
14 193022 193183
15 221127 218607
16 313814 325989
17 431752 417450
18 412937 410478
19 247331 265310
20 511426 506792
21 246358 248016
22 214112 217091
23 518325 513704
24 389567 379616
25 338307 330920
26 481293 481093
27 456421 456630
28 343432 337652
29 184828 188126
30 490937 486497
31 317163 321794
32 217766 218065
33 457161 467692
34 412951 404236
35 456453 458300
36 530947 525048
37 482843 480579
38 374519 373777
39 288232 291547
40 278700 277318
41 236158 225571
42 536579 536172
43 275017 285505
44 567393 568034
45 531187 532590
46 230307 226408
47 221360 226290
48 568013 559394
49 367780 372198
50 188088 187300
51 319065 315679
52 553979 548972
53 402706 403776
54 566386 567391
55 317674 306278
56 316611 319387
57 544481 540312
58 262413 254180
59 207578 198847
60 374945 358781
61 231672 245289
62 531004 527160
63 218427 207495
64 182895 192633
65 234352 244171
66 200956 198544
67 312682 321611
68 271040 260473
69 526911 528418
70 198098 201251
71 342359 341751
72 521370 532088
73 335863 326880
74 267939 281476
75 544424 546959
76 430380 428278
77 340008 350785
78 397111 389155
79 198557 198062
80 517544 516135
81 532984 549690
82 496619 495426
83 230183 225255
84 560707 554909
85 461301 469537
86 547593 550953
87 293844 308437
88 471685 461462
89 500433 496213
