0 186212 185824
1 110390 115400
2 165162 165162
3 288463 290498
4 190456 181546
5 190029 204820
6 251097 242381
7 277867 279126
8 176042 181245
9 140798 139370
10 275744 286836
11 215365 220663
12 186648 198421
13 115128 110290
14 105758 104981
15 247235 245397
16 130460 122318
17 249246 248807
18 272809 272979
19 284179 275972
20 191568 181164
21 92589.5 104214
22 269220 269837
23 244137 235065
24 211484 221870
25 166559 164308
26 269624 263681
27 125612 114049
28 164087 173443
29 135747 134080
30 203860 199463
31 241899 247166
32 291509 297214
33 251649 249573
34 225675 225096
35 145748 134225
36 279815 276658
37 247162 241896
38 195482 202194
39 216633 214927
40 116066 110366
41 179966 190324
42 173084 168360
43 134692 133448
44 249083 252185
45 277399 284976
46 239580 239712
47 184049 180262
48 101528 98489
49 203900 208214
