0 193490 203408
1 112362 113466
2 201658 204600
3 209691 217821
4 237230 229208
5 227375 220503
6 134036 137147
7 163168 178712
8 249437 254895
9 230102 232333
10 203112 212774
11 168718 165655
12 232371 225983
13 142751 144576
14 188132 187415
15 243570 243878
16 179822 183389
17 214129 205653
18 161705 166776
19 223017 217623
20 229497 228232
21 131202 130684
22 231192 237226
23 144473 141163
24 161392 154842
25 131263 122698
26 248935 253232
27 185079 189612
28 166843 169166
29 256600 252203
30 217316 220410
31 158873 166656
32 120725 122351
33 225717 227686
34 218553 224860
35 274911 281520
36 162636 168265
37 283644 275256
38 216631 215998
39 278226 263824
40 125660 119958
41 252852 254181
42 201232 202290
43 265611 260736
44 238181 227705
45 170521 164107
46 168645 168933
47 208335 203507
48 138594 130406
49 292699 298392
