0 12 30 1 0.375 -1
0   1 0.25 -1
0 64 12 1 0.375 -1
0 58  2 1 -1
0   3 1 -1
0   4 0.25 -1
0 8 44 4 0.375 -1
0 11 13 4 0.375 -1
0 50 18 5 1 -1
0   6 0.4 -1
0 77 78 6 0.6 -1
0   7 0.333333 -1
0   7 0.333333 -1
0   7 0.333333 -1
0 50 20 8 1 -1
0   9 0.333333 -1
0 63  9 0.666667 -1
0 78  10 1 -1
0   11 0.25 -1
0 77  11 0.5 -1
0   11 0.25 -1
0 78 34 12 0.333333 -1
0 3  12 0.444444 -1
0   12 0.222222 -1
0 45  13 0.571429 -1
0 78 70 13 0.428571 -1
0 40 56 14 0.5 -1
0 11 31 14 0.5 -1
0   15 0.25 -1
0 2 43 15 0.375 -1
0 3 78 15 0.375 -1
0 8  16 0.5 -1
0 17  16 0.5 -1
0 43  17 0.666667 -1
0   17 0.333333 -1
0 60 45 18 0.3 -1
0 67  18 0.4 -1
0 3 49 18 0.3 -1
0 66 36 19 1 -1
0 50  20 0.571429 -1
0 57 39 20 0.428571 -1
0   21 0.222222 -1
0 51 63 21 0.333333 -1
0 3  21 0.444444 -1
0   22 1 -1
0 16 30 23 0.3 -1
0 63  23 0.4 -1
0 50 72 23 0.3 -1
0   24 1 -1
0 29 5 25 0.428571 -1
0 7  25 0.571429 -1
0 30 71 26 1 -1
0   27 0.4 -1
0 44 60 27 0.6 -1
0   28 0.222222 -1
0 36  28 0.444444 -1
0 45 7 28 0.333333 -1
0 51  29 1 -1
0 58  30 1 -1
0 49 43 31 0.428571 -1
0   31 0.285714 -1
0   31 0.285714 -1
0 34  32 0.5 -1
0 28  32 0.5 -1
0   33 0.4 -1
0 55 66 33 0.6 -1
0 2  34 0.444444 -1
0   34 0.222222 -1
0 50 58 34 0.333333 -1
0   35 0.222222 -1
0 26  35 0.444444 -1
0 46 38 35 0.333333 -1
0 55  36 1 -1
0 56  37 0.571429 -1
0 28 21 37 0.428571 -1
0 46 11 38 0.428571 -1
0 46  38 0.571429 -1
0 52  39 1 -1
0 26  40 0.444444 -1
0 20 27 40 0.333333 -1
0   40 0.222222 -1
0 78  41 1 -1
0 77 61 42 0.428571 -1
0 50  42 0.571429 -1
0 2  43 1 -1
0 58 78 44 1 -1
0 49  45 1 -1
0 77 49 46 0.272727 -1
0 60  46 0.363636 -1
0 8  46 0.363636 -1
0 45 72 47 0.333333 -1
0 48  47 0.444444 -1
0   47 0.222222 -1
0 40  48 0.666667 -1
0   48 0.333333 -1
0   49 0.4 -1
0 21 7 49 0.6 -1
