0 307928 305774
1 540361 538057
2 408639 400387
3 314790 323937
4 224453 226731
5 350289 352790
6 391190 391874
7 164197 166935
8 182380 186959
9 466992 473253
10 164584 177663
11 283089 284770
12 237510 246231
13 334589 346992
14 365341 364668
15 340696 333710
16 410900 399471
17 264460 271514
18 194698 186043
19 169319 167045
20 480938 494574
21 287061 293658
22 407347 396841
23 318580 314269
24 377533 385447
25 271829 273543
26 350465 344533
27 334814 342443
28 233148 228676
29 455306 458504
30 401919 402883
31 343021 333432
32 365000 369087
33 510661 515853
34 162839 164834
35 437274 440725
36 327871 325264
37 484768 481290
38 372940 382674
39 438687 447935
40 232892 232581
41 422981 421727
42 202699 198231
43 204975 210965
44 226343 235300
45 470155 479286
46 502593 507438
47 373488 368167
48 444012 445820
49 351066 334731
50 292058 280324
51 368823 362005
52 282834 280543
53 193548 173801
54 246615 248140
55 171375 165423
56 202879 199090
57 267041 271462
58 363036 361120
59 414729 412355
60 357140 363270
61 352125 342679
62 173287 176165
63 186898 189486
64 355066 359471
65 258260 251645
66 372494 378629
67 310588 305790
68 379794 387229
69 402302 404470
70 168585 176712
71 460071 451612
72 384964 383203
73 266319 268220
74 320573 323165
75 184019 172226
76 226481 226263
77 458534 453170
78 355411 350275
79 180005 172006
