0 74 16 1 0.428571 -1
0 44  1 0.571429 -1
0 47 18 2 1 -1
0   3 0.333333 -1
0   3 0.333333 -1
0   3 0.333333 -1
0 51 37 4 0.5 -1
0 61 62 4 0.5 -1
0 54 2 5 0.6 -1
0   5 0.4 -1
0 31 45 6 0.333333 -1
0 78 61 6 0.333333 -1
0 24 44 6 0.333333 -1
0 39 63 7 0.333333 -1
0   7 0.222222 -1
0 70  7 0.444444 -1
0 54  8 0.666667 -1
0   8 0.333333 -1
0 79  9 0.4 -1
0   9 0.2 -1
0 24  9 0.4 -1
0 77 34 10 0.5 -1
0 31 20 10 0.5 -1
0   11 0.222222 -1
0 70  11 0.444444 -1
0 68 2 11 0.333333 -1
0 34  12 1 -1
0 55 12 13 0.6 -1
0   13 0.4 -1
0 75 5 14 0.428571 -1
0 18  14 0.571429 -1
0 34  15 0.4 -1
0 74 33 15 0.3 -1
0 62 34 15 0.3 -1
0 58  16 0.363636 -1
0 14  16 0.363636 -1
0 2 26 16 0.272727 -1
0 21  17 1 -1
0 38 16 18 0.428571 -1
0 42  18 0.571429 -1
0 12 29 19 0.6 -1
0   19 0.4 -1
0 61  20 0.5 -1
0 12  20 0.5 -1
0   21 1 -1
0   22 0.285714 -1
0 28 5 22 0.428571 -1
0   22 0.285714 -1
0   23 0.333333 -1
0   23 0.333333 -1
0   23 0.333333 -1
0 45 29 24 1 -1
0 14  25 0.363636 -1
0 58 76 25 0.272727 -1
0 70  25 0.363636 -1
0   26 0.25 -1
0   26 0.25 -1
0 65  26 0.5 -1
0   27 1 -1
0 39  28 1 -1
0 42 8 29 1 -1
0   30 1 -1
0 58 50 31 0.6 -1
0   31 0.4 -1
0 41  32 0.666667 -1
0   32 0.333333 -1
0 54 29 33 0.3 -1
0 75  33 0.4 -1
0 10 62 33 0.3 -1
0 8 36 34 1 -1
0 16  35 1 -1
0 31  36 0.4 -1
0   36 0.2 -1
0 47  36 0.4 -1
0   37 0.2 -1
0 33  37 0.4 -1
0 34  37 0.4 -1
0 53 35 38 0.6 -1
0   38 0.4 -1
0   39 1 -1
0   40 1 -1
0   41 0.4 -1
0 12 23 41 0.6 -1
0   42 0.5 -1
0   42 0.5 -1
0 33 79 43 0.428571 -1
0 33  43 0.571429 -1
0 60 67 44 0.428571 -1
0   44 0.285714 -1
0   44 0.285714 -1
0 58 37 45 1 -1
0   46 0.2 -1
0 10  46 0.4 -1
0 79  46 0.4 -1
0   47 0.25 -1
0   47 0.25 -1
0 45  47 0.5 -1
0   48 1 -1
0 48 3 49 0.333333 -1
0 73 70 49 0.333333 -1
0 77 75 49 0.333333 -1
0 24  50 0.666667 -1
0   50 0.333333 -1
0   51 1 -1
0 55  52 0.4 -1
0 28  52 0.4 -1
0   52 0.2 -1
0 58 48 53 0.6 -1
0   53 0.4 -1
0 47 26 54 0.3 -1
0 16 36 54 0.3 -1
0 4  54 0.4 -1
0 40 68 55 0.428571 -1
0 40  55 0.571429 -1
0   56 0.25 -1
0   56 0.25 -1
0 1  56 0.5 -1
0   57 0.4 -1
0 37 54 57 0.6 -1
0   58 0.4 -1
0 39 34 58 0.6 -1
0 42 18 59 1 -1
0 46  60 0.571429 -1
0 58 79 60 0.428571 -1
0   61 0.4 -1
0 1 38 61 0.6 -1
0 32  62 1 -1
0 68 27 63 0.3 -1
0 8  63 0.4 -1
0 75 74 63 0.3 -1
0   64 0.25 -1
0 3 43 64 0.375 -1
0 15 53 64 0.375 -1
0 45  65 0.444444 -1
0   65 0.222222 -1
0 1 27 65 0.333333 -1
0 30  66 0.444444 -1
0 34 1 66 0.333333 -1
0   66 0.222222 -1
0 40 25 67 0.5 -1
0 17 74 67 0.5 -1
0 11 10 68 1 -1
0   69 0.222222 -1
0 47 45 69 0.333333 -1
0 8  69 0.444444 -1
0   70 0.222222 -1
0 12  70 0.444444 -1
0 4 48 70 0.333333 -1
0   71 1 -1
0 28 4 72 0.3 -1
0 42 55 72 0.3 -1
0 58  72 0.4 -1
0 43 11 73 1 -1
0 65 77 74 0.3 -1
0 42  74 0.4 -1
0 1 7 74 0.3 -1
0 50 14 75 0.272727 -1
0 61  75 0.363636 -1
0 24  75 0.363636 -1
0   76 0.5 -1
0   76 0.5 -1
0 35 18 77 1 -1
0 10 20 78 1 -1
0   79 1 -1
1   0 1 -1
1 73  2 1 -1
1 4  3 0.5 -1
1 40  3 0.5 -1
1   4 1 -1
1   5 0.25 -1
1 53  5 0.5 -1
1   5 0.25 -1
1 24  6 0.5 -1
1   6 0.25 -1
1   6 0.25 -1
1 26  7 0.666667 -1
1   7 0.333333 -1
1 0 42 8 0.333333 -1
1   8 0.222222 -1
1 58  8 0.444444 -1
1 24  9 1 -1
1   10 1 -1
1   11 0.4 -1
1 53 31 11 0.6 -1
1   12 0.5 -1
1   12 0.5 -1
1   13 0.4 -1
1 3 10 13 0.6 -1
1   14 0.333333 -1
1 53  14 0.666667 -1
1 8 79 15 1 -1
1   16 0.333333 -1
1 58  16 0.666667 -1
1 37  17 1 -1
1 26  18 0.363636 -1
1 67 54 18 0.272727 -1
1 35  18 0.363636 -1
1 28 24 19 0.5 -1
1 26 30 19 0.5 -1
1   20 1 -1
1 4  21 0.4 -1
1 68  21 0.4 -1
1   21 0.2 -1
1 18 34 22 0.375 -1
1   22 0.25 -1
1 29 30 22 0.375 -1
1 76  23 0.444444 -1
1 12 31 23 0.333333 -1
1   23 0.222222 -1
1 58  24 0.571429 -1
1 70 68 24 0.428571 -1
1   25 0.25 -1
1 66 55 25 0.375 -1
1 70 0 25 0.375 -1
1 11  26 1 -1
1 42 35 27 0.428571 -1
1 55  27 0.571429 -1
1 70  28 1 -1
1 53 18 29 0.428571 -1
1 39  29 0.571429 -1
1 18 78 30 0.333333 -1
1 14 39 30 0.333333 -1
1 26 20 30 0.333333 -1
1 43  31 1 -1
1 70  32 0.5 -1
1 15  32 0.5 -1
1 43  33 0.5 -1
1 2  33 0.5 -1
1 75  34 0.444444 -1
1 35 9 34 0.333333 -1
1   34 0.222222 -1
1 56 42 35 0.5 -1
1 19 79 35 0.5 -1
1 6 37 36 1 -1
1 56 24 37 1 -1
1 5 48 38 1 -1
1   39 0.285714 -1
1   39 0.285714 -1
1 2 78 39 0.428571 -1
1   40 0.285714 -1
1   40 0.285714 -1
1 28 61 40 0.428571 -1
1 2  41 0.666667 -1
1   41 0.333333 -1
1   42 0.4 -1
1 12 57 42 0.6 -1
1 10 31 43 1 -1
1   44 1 -1
1 19 54 45 1 -1
1 61  46 0.5 -1
1 43  46 0.5 -1
1 70  47 1 -1
1 17  48 0.666667 -1
1   48 0.333333 -1
1 39 14 49 1 -1
1   50 1 -1
1   51 0.285714 -1
1   51 0.285714 -1
1 29 71 51 0.428571 -1
1 70  52 1 -1
1   53 0.222222 -1
1 79  53 0.444444 -1
1 45 40 53 0.333333 -1
1 29 23 54 0.5 -1
1 38 45 54 0.5 -1
1 58  55 0.4 -1
1   55 0.2 -1
1 40  55 0.4 -1
1 61  56 1 -1
1   57 0.5 -1
1   57 0.5 -1
1 50  58 0.5 -1
1 11  58 0.5 -1
1 20  59 0.5 -1
1 50  59 0.5 -1
1 15 61 60 1 -1
1   61 0.285714 -1
1   61 0.285714 -1
1 32 34 61 0.428571 -1
1 20 38 62 0.5 -1
1 4 36 62 0.5 -1
1 79  63 0.5 -1
1 77  63 0.5 -1
1   64 0.5 -1
1   64 0.5 -1
1   65 0.285714 -1
1   65 0.285714 -1
1 55 53 65 0.428571 -1
1   66 0.333333 -1
1 42  66 0.666667 -1
1   67 0.222222 -1
1 40  67 0.444444 -1
1 75 4 67 0.333333 -1
1 10 50 68 1 -1
1 29 65 69 0.5 -1
1 26 58 69 0.5 -1
1 6 26 70 0.375 -1
1 39 30 70 0.375 -1
1   70 0.25 -1
1 11 4 71 0.428571 -1
1   71 0.285714 -1
1   71 0.285714 -1
1   72 0.333333 -1
1   72 0.333333 -1
1   72 0.333333 -1
1 8  73 1 -1
1   74 0.25 -1
1 49 58 74 0.375 -1
1 15 30 74 0.375 -1
1 65 74 75 0.272727 -1
1 3  75 0.363636 -1
1 65  75 0.363636 -1
1   76 0.333333 -1
1   76 0.333333 -1
1   76 0.333333 -1
1 35  77 0.4 -1
1   77 0.2 -1
1 58  77 0.4 -1
1 77  78 0.4 -1
1   78 0.2 -1
1 18  78 0.4 -1
1 49  79 1 -1
2   0 0.333333 -1
2   0 0.333333 -1
2   0 0.333333 -1
2 20  1 0.5 -1
2 30  1 0.5 -1
2   3 1 -1
2 38 35 4 0.333333 -1
2 1  4 0.444444 -1
2   4 0.222222 -1
2 27  5 0.666667 -1
2   5 0.333333 -1
2   6 0.222222 -1
2 75  6 0.444444 -1
2 66 58 6 0.333333 -1
2 35 49 7 1 -1
2 38  8 1 -1
2 11 33 9 1 -1
2   10 0.222222 -1
2 40 8 10 0.333333 -1
2 16  10 0.444444 -1
2 70  11 0.5 -1
2 51  11 0.5 -1
2 37  12 0.5 -1
2   12 0.25 -1
2   12 0.25 -1
2 33  13 0.5 -1
2 78  13 0.5 -1
2   14 1 -1
2 76 26 15 0.5 -1
2 54 38 15 0.5 -1
2   16 0.25 -1
2   16 0.25 -1
2 54  16 0.5 -1
2 71 65 17 0.333333 -1
2 78  17 0.444444 -1
2   17 0.222222 -1
2   18 0.333333 -1
2   18 0.333333 -1
2   18 0.333333 -1
2 45  19 1 -1
2 38  20 0.666667 -1
2   20 0.333333 -1
2 42  21 0.5 -1
2 37  21 0.5 -1
2   22 0.333333 -1
2 35  22 0.666667 -1
2 55 17 23 0.6 -1
2   23 0.4 -1
2   24 1 -1
2 26  25 1 -1
2 16  26 1 -1
2 38 55 27 0.3 -1
2 20 65 27 0.3 -1
2 11  27 0.4 -1
2 17 45 28 0.6 -1
2   28 0.4 -1
2 71 25 29 0.428571 -1
2   29 0.285714 -1
2   29 0.285714 -1
2 33  30 1 -1
2 21  31 0.4 -1
2 54  31 0.4 -1
2   31 0.2 -1
2 40  32 0.363636 -1
2 14  32 0.363636 -1
2 39 53 32 0.272727 -1
